"gene","variance","mean_expr"
"IGLV1-36",7.60258987707671,2.88659512149164
"RP11-301G23.1",7.60079424732892,3.73654181380801
"TRDN",7.59887057600025,4.05036828938801
"SERPINB13",7.59538407581332,2.57016057311935
"PIGY",7.59493867546402,4.91114058177898
"RP11-483C6.1",7.59157498221161,5.61524140649261
"ASTN1",7.5912283402174,5.9692234201506
"FTCD",7.5887038724276,5.15581211282851
"BAGE2",7.58665288413326,3.70685250005501
"RP11-157G21.2",7.57998318414365,4.68091608865693
"F8A3",7.57911420820309,6.9301418744052
"PVT1_1",7.5785141107891,4.03944740565377
"RP11-1038A11.1",7.57688133658795,3.09788876822461
"IGLV7-43",7.57444801694062,3.77838003707123
"RP11-219A15.1",7.57357498468226,4.48195318218238
"TOX3",7.57327907648085,7.90588867617563
"CH17-264B6.4",7.57225716456984,5.01476058034081
"CTD-2540B15.11",7.57149446852884,6.05694369078909
"RP11-369C8.1",7.57145608549145,2.84118367075348
"RP11-532E4.2",7.57040845549915,2.88880132513347
"CDH18",7.56989444907301,3.16308065249254
"KC6",7.5683649194981,3.92182275546626
"LSAMP",7.56637504817389,8.27654919273515
"FMN2",7.56346027782544,5.55465247355112
"OBP2A",7.56298232135641,3.09897090963264
"CACNA1B",7.55970938629153,6.52270347510236
"TMEM61",7.55918807668197,5.33909143335798
"ACTN2",7.55839209951328,5.7358643668734
"PLP1",7.55630727475414,6.65781864698819
"PZP",7.55537244351069,6.45033198068194
"SNORD83B",7.55404433560653,2.65900929538358
"BIVM-ERCC5",7.55327136601093,8.48203234042644
"AFF3",7.55323313021436,10.5921904020873
"MDC1-AS1",7.55201398560421,2.21705408961715
"AC133106.2",7.55158249211021,3.10720466092328
"GABRB3",7.54980524500486,7.36586800940391
"LGI3",7.54923058461672,3.21109473164026
"GABRG1",7.54632694291845,3.41735942885705
"CTAGE9",7.54533041124619,3.95285616602397
"SNORA71C",7.54266285080962,7.56684210172564
"SLITRK2",7.5418173645254,5.25008178674237
"TP53TG3C",7.5392700625657,2.90008173930848
"SNORD3A",7.53153170282084,19.5940846788282
"PNLIPRP3",7.52743938964966,2.09366933917121
"CTD-2363C16.2",7.52557068141536,3.61565100371586
"TRIM43",7.52528535608055,1.94724719795046
"PGAM2",7.52284709539516,2.97078526563275
"FP236383.5",7.51916543029903,3.8649839159421
"KPRP",7.5161413923713,2.14988895042999
"CDH19",7.51390817238398,6.00926765752327
"SNTG1",7.51068681283246,2.56784226023559
"SLCO1A2",7.51021159493135,5.5239920668454
"IBSP",7.50929081111644,4.99282942184288
"GNRHR2P1",7.50647570135122,1.67183606639435
"TBR1",7.50563813869548,4.11673890749345
"RP11-437J2.3",7.50563605467006,3.55183780365671
"AACSP1",7.50549337048223,3.41034791546422
"TCHHL1",7.50480203140412,3.54813606389406
"MKRN3-AS1",7.50444718513393,3.98128949642341
"KCNJ6",7.50061650073046,6.41921919793602
"GLYAT",7.49954224350573,4.16781870921956
"NPW",7.49679269871465,4.79434814653275
"CIDEA",7.49433507775418,3.18645464666479
"AP000439.3",7.48893345967216,2.61174607169948
"RP11-538I12.2",7.48853855455318,3.14240773881762
"RP11-326C3.2",7.48498920619841,6.4340079556107
"MOGAT2",7.48439891389259,6.69618085618773
"UGT1A7",7.48395238223924,2.89619965640689
"CXCL9",7.48189114664221,8.91024635137626
"PPP2R2C",7.47815366696825,9.18574193937581
"RP11-482H16.1",7.4767087878262,3.79610039052837
"CHI3L2",7.47485097241947,9.20593203701082
"RP13-492C18.2",7.47440740106864,4.26295662909325
"BMP3",7.47170456198578,4.56822633894796
"OLAH",7.46892831310509,4.12294866305919
"RSPO2",7.46816996395706,3.7113089050332
"RP1-60O19.1",7.46318540893056,6.60958357017078
"RP11-464F9.1",7.46266727605055,7.11992357447306
"WNT2",7.46214685901922,6.48740571372237
"RP11-30J20.1",7.46098278346194,3.10036933000362
"INHBC",7.45892098877713,3.54635243177231
"RP11-366F6.2",7.45733581810011,2.15534903101693
"AL078633.1",7.45654691883204,1.64961302408285
"C1orf61",7.45020717565665,6.17877140169039
"LINC01235",7.44842094967228,7.06678065546605
"NPTX1",7.44438336812314,6.15330704702782
"RP11-744K17.1",7.4408108771421,2.9005376926096
"LINC00284",7.44071665511673,5.62512250596434
"DSC1",7.44022954652319,4.58989790491268
"ANKRD62P1",7.43860399223085,4.21715841211241
"LINC01567",7.4373409173361,3.66350741106791
"HBB",7.43582075522316,11.2655268438769
"DUSP9",7.4348013061934,4.9600616316592
"U91328.21",7.42974670189562,3.80398547830472
"GRIK3",7.42425325777895,7.34599343747522
"MYH8",7.42385794032278,3.09759359972506
"RP6-99M1.3",7.42276442460367,4.2002519188941
"GYS2",7.41746975579857,4.17204154744816
"LRFN5",7.41680578472444,6.13253710664082
"PENK",7.41537387963049,4.09289677704299
"ACTC1",7.40754297957507,3.73892008746242
"RP11-196G18.24",7.40706873641816,5.16454092599396
"ISY1-RAB43",7.40704071065425,9.32817720878264
"RP11-349F21.5",7.40489803855516,3.95532377192032
"IGLV5-45",7.40370474605947,3.2660321323583
"NPY5R",7.39894320390708,4.16225301322815
"AC113188.2",7.39818952433874,2.50780754913324
"RP1-59D14.1",7.39782257423658,3.02012375076666
"KCNG1",7.39375737681884,7.57433402939685
"IGKV2D-29",7.391641830442,3.52431268988424
"FAM169B",7.38917130926811,2.79963741730366
"LMAN1L",7.38667912129465,4.3573538788034
"PHGR1",7.38312951987702,3.2353275477177
"COL22A1",7.38129506862128,6.9225197017566
"APOF",7.38121316513023,4.59692950765926
"C5orf17",7.38083748222726,3.75371024420965
"ATP1A2",7.3790387623825,7.21434648735253
"LGI1",7.37396136407293,3.74173268544098
"MYO18B",7.3739292586239,5.52272902248382
"SLC9A2",7.37285203004194,7.5201026119759
"CAPN13",7.37244902057452,9.05385744392779
"AC060834.2",7.37242769284064,4.60816199125211
"MGAT4C",7.37090031466918,5.67081881923267
"AGTR2",7.36817129201476,2.76169050560869
"CADPS",7.3669065866479,6.9587628038122
"FGF23",7.36507420916987,3.5272745547507
"CYP21A1P",7.36373497126304,5.76781785654433
"DLGAP1-AS5",7.35977583195751,5.94913590203491
"AP000235.2",7.35900048097812,2.36412283496562
"RP11-667K14.4",7.35890877093953,5.62401286042584
"CBLN2",7.35857687808872,4.14837614729339
"AC012594.1",7.35700401929207,3.2775731257129
"AC004980.11",7.34874904716504,3.98641831877044
"KRT78",7.34767797966334,2.72572363176312
"TRIM71",7.34537968865927,4.95918259709104
"SCGB3A2",7.34210910671012,2.93346540106852
"TNFSF12-TNFSF13",7.34133550655871,5.67207187105089
"CTD-2001J20.1",7.34063183204718,2.64712733404121
"GOLGA8CP",7.34044101058214,2.1336607898635
"GPRIN2",7.33903715278929,7.35892998977082
"UGT2B28",7.33845552319558,2.86054167766494
"RP11-138J23.1",7.33593848493958,1.86588907661761
"LINC01133",7.33452855506454,5.32341728632473
"AC009166.7",7.33197019707832,3.83849018274278
"AKR1D1",7.33146563965827,3.2635418118728
"FAM106CP",7.33084544375916,3.194032418347
"AP001626.1",7.32975070225947,4.8601732550232
"CYP27C1",7.32774298412032,5.37415611841717
"HAL",7.32524959198315,6.40783268145751
"CTC-231O11.1",7.32513351807776,5.80746681789715
"TCAM1P",7.32492321700064,4.50550835644036
"TBC1D27",7.32352572384866,3.57913864325359
"GRID2",7.32315495730068,3.64402089977343
"F13B",7.32185119676045,2.2720983395708
"RP11-296I10.3",7.32131690301941,2.38405694527632
"C4BPB",7.32061002093317,6.22786789516785
"LINC01320",7.31973388217137,2.78281554286667
"RP11-14P20.1",7.31811809145538,1.83658471237232
"IL36RN",7.31683515208509,2.96183300895343
"RP4-555D20.1",7.31554226744505,3.07878841183712
"ADCYAP1",7.3152429236489,5.73664525230444
"PCDH15",7.3145166148211,4.17983779847815
"ANKS4B",7.31447694095234,3.97358022480767
"SULT4A1",7.31385775634783,5.71840281993602
"VSNL1",7.31182345759407,6.94266253054638
"LINC00668",7.31172545891147,3.00503977046524
"STMN4",7.31056783783938,3.18611268459551
"HOXA11-AS",7.3058342188483,3.40466294118507
"RP11-191L9.4",7.30323040505703,6.88581991676138
"PHF2P2",7.30202155477147,1.8393226983626
"BBOX1",7.29982916247681,6.18422353786103
"RP3-523K23.2",7.2980323812575,7.60187573193048
"RP11-295K3.1",7.29651183605968,4.56552729800696
"AC012501.3",7.29568047540971,3.38683505672743
"F7",7.2955226970306,6.09742591650736
"IL22RA2",7.29429071560925,3.9680605217457
"GSTA2",7.29194582720353,2.85657063546063
"CXCL13",7.2899549308207,7.25476606961151
"RP11-343C2.12",7.28915004074512,6.13132545422635
"RP11-627G23.1",7.288961199172,5.12303086253242
"RP11-1415C14.4",7.28783562255807,6.92515609865841
"RNA5SP141",7.28610677042915,2.53415433840774
"AC005550.3",7.28609049466378,4.95386168288555
"C6orf15",7.28412531582324,2.18023310765122
"ONECUT2",7.28377193715563,8.59893891744408
"NKX6-1",7.28365724476205,4.7700899304943
"PAPL",7.28363524000232,3.42494802715566
"CYP3A4",7.27739873777414,5.30202367339357
"RP11-531A24.3",7.27684211316276,3.4616796313853
"CST9",7.27644922971228,2.32976888730193
"SERPINA5",7.26987492067584,8.71796093132323
"CTA-280A3.2",7.26652410145193,7.66081106915977
"C21orf91-OT1",7.26069588155469,2.40091977880118
"FAM3B",7.25902553941884,5.88423469534311
"KISS1R",7.25868062755385,4.09102098722624
"LINC01225",7.25546588092175,4.90702585432493
"RP13-213K19.1",7.25155813613598,2.49941203941193
"TYRP1",7.25025377095623,5.13449492324981
"FLJ31662",7.24998947502226,3.09067765875459
"BPI",7.24698240420026,5.07550446242612
"RP11-45M22.4",7.24605592178102,3.70263975650786
"RP11-514P8.8",7.24349388595878,7.14574235079212
"NEUROD4",7.24211936710358,2.46610562646353
"RP11-349F21.3",7.24048703893332,3.53864597812333
"SNAP25",7.23982307841967,6.76527665803602
"HOTTIP",7.23969546414604,2.73596633370679
"RP11-266O8.1",7.23665054377543,3.15244126169651
"MAGEA9B",7.23580021969735,1.26861506271304
"SALL3",7.23565363550652,3.35175432314155
"FGF21",7.23376211578704,2.29572603075925
"AMY2A",7.23340194549777,2.05625930245549
"LINC01060",7.23322575701081,4.52493651090941
"IGHV3-74",7.22978222421295,5.88821788574571
"RP11-887P2.3",7.22950883105558,7.1589264985661
"RP11-1086I4.2",7.22775610509099,3.02911934049827
"HPSE2",7.22760769715701,4.57924963239453
"RP11-404G16.2",7.22709588412724,3.48269815819977
"FOSB",7.22693725831355,9.06770459951057
"CPS1-IT1",7.22658641216043,3.41546660649657
"KCNK9",7.22541498369377,4.11210665689831
"CTAG1B",7.22485654495667,1.82288606612859
"FAM69C",7.22484701990957,4.23205291233379
"LINC00858",7.2227815526285,3.62053766407873
"ARHGAP36",7.22265785380404,2.45990005588614
"RP11-6O2.4",7.21920751799544,5.57715530857358
"F11-AS1",7.21877994634251,2.70804798158643
"HIST1H1A",7.21562153521013,5.8976831857576
"ADCY8",7.21549356494445,3.05884965710764
"MAG",7.21530530985064,3.47048717457274
"GAP43",7.21499780469232,4.02928996406312
"KIAA1549L",7.21411195136752,8.79554873518456
"GCNT3",7.20868239952338,5.61119526588489
"CTB-174D11.1",7.20843808378013,5.31967748238047
"CR2",7.20754626394022,4.40995610305264
"SPDEF",7.2062352717771,10.2978052097363
"RP1-261G23.7",7.20531307854362,7.01359498297829
"GATA3",7.20466986245066,11.198829449826
"CH17-360D5.2",7.20181687380596,4.93301621653484
"CD5L",7.19966181592087,3.24176518000472
"LINC00706",7.19723244985463,1.89782052420354
"ADAMTS20",7.19624294293843,3.81245825402946
"OR5E1P",7.19509136938899,2.9978239962918
"INE2",7.19497918041824,2.55581854205852
"HCN1",7.19497905356134,4.14499272899999
"HOTAIR",7.19442065111641,7.15906508311003
"LRRC14B",7.19360034056568,4.44807221072327
"RN7SKP227",7.19269430185056,4.28745981969222
"AC078842.4",7.19124097078975,3.27944188419737
"TMEM213",7.19013155710711,4.91268756501738
"RP11-462P6.1",7.18909048533342,3.83057506679038
"AC005336.4",7.18829344789609,4.38262798531411
"RP11-473L15.3",7.18734236636692,2.74761614596598
"TUNAR",7.18611525135458,2.54758227911861
"KRT87P",7.18517749858751,4.70996459162465
"AC144833.1",7.184396536881,3.26725137536148
"ADRA1A",7.18417707404041,5.89568460611305
"AC007919.18",7.18010037027743,3.59925797671812
"CLEC4G",7.17828264630854,3.86454796470503
"HEPACAM2",7.17679137627117,4.93238704088302
"CKMT1B",7.17445018482129,8.6308478825214
"RP11-313C15.1",7.17357536775091,3.2006842228623
"RP11-380J14.1",7.17210097585112,3.18945408209013
"HERC2P5",7.17153887232854,5.64133089158656
"AC068533.7",7.16563446033577,4.5182858875529
"PAX5",7.16473698718229,5.30773537496812
"KANK4",7.16425453250799,8.37178721487401
"KLF2P1",7.16321453999759,3.89145888806892
"RP11-15J10.1",7.1612152153737,4.05182720208206
"LEMD1-AS1",7.1598232581654,3.2210901517506
"PCDHA14",7.15975780863695,2.42811588861955
"C1orf186",7.15693317703372,5.81775293576936
"ZNF322P1",7.15415703982655,4.83655053503472
"HBA2",7.15350033882721,9.62560029778015
"AC010132.11",7.15078568194916,4.05147831972246
"AC073551.1",7.14952747879653,4.0052463144871
"PCDH10",7.14936273836203,5.47737891709049
"EDN2",7.14307507019017,6.84128174640849
"RP11-766F14.2",7.14149301552872,4.78752943198498
"RP11-96O20.4",7.14066673609347,2.68547531060048
"RP11-438B23.2",7.13993777032403,3.82653811313356
"ARG1",7.13230059245964,6.13430982506278
"SLC18A2",7.13131045008596,5.69676328650221
"ALPP",7.13081180423307,2.76835320219797
"RP11-284F21.9",7.129759268255,5.26428977767458
"AMIGO3",7.12749427003269,2.27115077504646
"WBSCR17",7.12431227610106,7.02921425882599
"LINC00052",7.12099331002343,2.75550506790422
"RP11-192H23.5",7.12034700457985,3.13529361806813
"POTEH-AS1",7.11905042510087,2.0357012312677
"OR13H1",7.11836064170702,2.4370062303812
"RAB4B-EGLN2",7.11198933477846,3.83963519506342
"KLHDC7A",7.11107160198385,6.33910492628122
"HAMP",7.11094277943772,5.4954523068823
"RP11-595O22.1",7.10652112166775,2.08034783991194
"RP11-286B14.1",7.10601648053997,3.5197967462299
"LINC00710",7.10206119099594,4.52515756915105
"SLC6A17",7.09932458446347,6.36828183121297
"C11orf87",7.09876990690129,3.56538801752855
"GBA3",7.09781994370211,3.1970011440025
"CTCFL",7.09682579986837,3.1688561465902
"RP11-66B24.1",7.09670361309759,4.6526409659342
"CTD-2331D11.4",7.09605200393928,1.81160052457874
"UTS2",7.09258450266056,3.13766304264583
"SPP2",7.09084604430425,1.8498504515698
"RIMS1",7.09048339109795,7.90741882277637
"LMO1",7.08960609139938,2.89557470164983
"SNORA52",7.08692853651209,10.6896123196536
"CT45A3",7.08692676497596,1.4430739573113
"MYPN",7.0855632968569,4.1424028508094
"AP000295.9",7.08465444505671,3.06314658062522
"RP11-1094M14.5",7.08359805657356,4.64292461977104
"HSD3B2",7.0820282737372,2.86122997214466
"SEMA3E",7.08120743052789,7.72035060969008
"MAGEC2",7.08007101302846,2.07353416308418
"SLC5A12",7.07445638539942,4.68173395006622
"AC007128.1",7.07211994432964,4.37379891808894
"TEX26-AS1",7.06967933554852,4.56365329215717
"PADI1",7.06901871675217,3.27293677685667
"RP11-513N24.1",7.06887166494714,3.82869635681715
"PI15",7.06831182049033,9.46500843170104
"LINC01207",7.06562331079269,4.21527232898786
"GJB2",7.0628599073892,8.88663781143606
"PCA3",7.06198232196468,4.93418845029851
"VDAC2P1",7.06086841743534,2.86448415372374
"ZNF98",7.06041015062952,6.79710940884984
"CXCL11",7.06023579995667,6.77725079769569
"SERTM1",7.05972450203612,3.0100133696323
"LINC01524",7.05726725852766,3.87228702036729
"CXADRP1",7.05515069196359,2.0040766570533
"FABP5P7",7.05418820044597,6.16711361243157
"RP11-445O3.3",7.05418041473675,2.80216027714922
"SNORD14B",7.05196855426767,1.7123868571211
"SNORD33",7.05098151889794,6.86093285912036
"EEF1DP5",7.05067084302926,3.09221002497744
"SSTR3",7.04879619631215,3.54940703002661
"RP11-344B2.2",7.04842696672338,2.78141101415861
"AMY1A",7.048422561671,2.70636198937479
"RP11-161H23.5",7.04716654712907,9.22453641590955
"ABCG8",7.04636499163288,3.25570364548245
"PRMT8",7.0453697859525,3.3489422391647
"COMP",7.04372945363883,9.44163171530286
"RP11-734K21.5",7.04108814511127,4.87535050081884
"B3GAT1",7.03798590917671,7.12064383416072
"ENO1P1",7.03747158353156,4.81620796451655
"RP1",7.03742191293532,6.59985650122917
"MC2R",7.03644227669612,1.98064837637336
"AC011525.2",7.03636747162525,2.43531043454327
"ALDH3A1",7.03504284305531,3.70570800533899
"RP4-622L5.2",7.03345845199762,1.6483083791178
"UROC1",7.03307314569865,3.14273587892276
"NR5A1",7.03305874734848,2.51464860976694
"IGLV10-54",7.0313595182632,2.52385535628473
"CD1A",7.03004183508215,3.07692333893918
"LINC00402",7.0281497028167,3.93650798924936
"PSCA",7.0281423996924,6.19124687736063
"NOL4",7.02779601219676,3.9826293422893
"HGFAC",7.02749147601417,4.0854793831023
"ATP12A",7.02682991461914,2.92268045372901
"VNN3",7.0253742293837,5.39551279226596
"MMP20",7.0238462191705,2.20288273273189
"TMEM132C",7.02351047330579,5.26108275008037
"IGDCC3",7.022155984103,4.31811734912166
"PAK7",7.01709783736579,3.40750732360585
"AC105921.5",7.01670188278572,4.64205948503607
"CTD-2199O4.7",7.01623509662492,2.67930042198743
"RP11-25D10.2",7.01151613598782,1.93204294951953
"CCL19",7.01049786497801,5.77286071833157
"AC005606.15",7.00949261676025,3.85412281620143
"CKMT1A",7.00700125315828,8.40333714854633
"CLCA4",7.0039850789965,2.97830701616201
"CTC-513N18.7",6.99774148521357,2.66494217026685
"CTC-457E21.1",6.99272646047766,4.3596050436591
"RP11-736N17.4",6.9921942820146,3.55836000569206
"RP11-358L22.2",6.98887117539897,1.63497931862177
"PLA2G12B",6.98778294097879,2.34268084000353
"CTB-22K14.1",6.98660625972162,3.65204158231402
"RP11-44F21.5",6.98646560092862,2.44609884645887
"APELA",6.98537799753053,3.99016135155236
"KIF5A",6.98494762545586,6.75764738360877
"AC133785.1",6.98420131495484,3.50991781198728
"MNX1",6.98051018557733,6.77492608618093
"RP11-704M14.1",6.97859963180384,2.9313676597808
"AP000997.2",6.97591702372821,3.13848924910604
"ANKRD30BP2",6.97341786604125,2.76344729296872
"ELFN2",6.97254969213028,5.38167215516143
"LGALS12",6.9721294192884,4.74714790163252
"TMEFF2",6.96954047000237,4.00880521553936
"TFPI2",6.96918569310067,7.0862157757488
"SP9",6.96677537544336,2.54891694202492
"TCERG1L",6.96108538794005,2.83111704329029
"GLB1L3",6.96082463499353,5.03161968653419
"AC069363.1",6.95847756487368,3.43035018394594
"OR52E4",6.95809339405398,2.3358506057013
"TAGLN3",6.95757307953885,2.34752415743075
"GPR128",6.95689908800975,2.97062346935722
"SORCS1",6.95680228668719,5.99955500889544
"RP11-27G22.1",6.95597733873216,2.09327822453464
"AP000350.5",6.95568116120948,7.76465173119541
"RP11-770G2.5",6.95565291022591,3.43564737150075
"RNA5-8S5",6.95516093999873,11.5397184277446
"ANKRD30BL",6.95383473882127,3.43227681215625
"FGF10-AS1",6.9529407277089,3.56097156990909
"IGHV3-13",6.95135689920191,3.41410679291553
"LAMP3",6.94942436206934,7.85067998079644
"HS3ST4",6.94604461158524,2.70274042078664
"NDUFC2-KCTD14",6.94500821170499,2.66490477819173
"ATRNL1",6.94495112752471,8.22397857973262
"SLC2A14",6.94439307933894,5.61281823679397
"SNORA71D",6.93833279831361,10.202389253462
"LINC01289",6.93788530663524,2.7871077065305
"CHMP1B2P",6.9376464656816,6.71696253411667
"LINC00964",6.93697128060177,5.00799151798041
"ATP1A3",6.93624410050403,6.15443759131824
"AGTR1",6.93404801249247,7.39750178283478
"MS4A8",6.93105478797865,2.72743119035781
"CST6",6.93082634934771,5.53076129339544
"MT1A",6.92999678804658,3.76360971431814
"C17orf77",6.92803159189852,2.91709508280138
"RP11-519M16.1",6.92407797182166,2.28384123352286
"KCNJ16",6.92072489606321,4.91702072787717
"KRT9",6.91793136952321,2.99521188093119
"GABRB2",6.91730091358089,6.43635313951862
"AC005618.8",6.91593294913818,4.10277240768236
"PTPRN",6.91035293945242,5.17170319178886
"ITIH4",6.90904637853326,8.73605596893011
"PPP1R3A",6.90752058162088,2.34883953976106
"VSTM2L",6.90543998953383,6.81784612408552
"UGT1A5",6.90447255709667,2.28574136584022
"AP004372.1",6.90402512305303,2.88933631984874
"SNORD3B-1",6.9037841825969,9.82539522176313
"LINC01559",6.90123361745576,3.61073776306007
"RP11-2G17.1",6.89695788671349,2.44362233213388
"RP11-205M3.3",6.89425651497055,3.4924081428999
"HAND2",6.89205065798824,5.77536716810134
"EXTL1",6.89037169943355,6.90689692389844
"SH3GL3",6.88884307751336,3.78019271020021
"PGC",6.88877919749,3.02982842431961
"RPL5P17",6.88675646525399,2.49470187101967
"ITLN1",6.87947253944919,2.60062053599155
"MYH7",6.87847143012393,1.92337002851021
"GCGR",6.87751695879868,3.1844115395551
"SERPINA9",6.87368043255154,2.86533523400139
"PLD5",6.87357809337277,5.04260953186879
"ANKRD20A11P",6.87342139623473,6.47489780691036
"AC092535.3",6.87311159379154,5.77004256274595
"RP11-361L15.3",6.87295682891501,2.28651455937203
"PTX3",6.87044678141166,7.087503060015
"MEG3",6.86927091690913,11.3848124097633
"KLHL38",6.86922597773984,5.7999749589911
"RP11-337C18.10",6.86695739536083,2.63308652558438
"CT62",6.86473114534103,5.39261088758407
"POTED",6.86395974713466,2.24564312732808
"CACNG4",6.86219999096939,8.90522992333483
"TNR",6.86151701992032,6.39771926488755
"RP11-375N15.1",6.86135368533974,2.39574972605354
"SPINK8",6.8600108521382,3.28994586818995
"PPBP",6.85962477159895,3.95504238148075
"CH17-478G19.2",6.85944893362222,2.201398210814
"IGF2",6.8557009165181,11.3422195638022
"LINC00494",6.85384894207647,4.21608790108051
"TDO2",6.85339693700711,7.51968347822386
"CNGB1",6.85210563402012,3.45073895034693
"snoR1",6.8502238488671,3.46896010740856
"MUC4",6.8475147493582,7.61647454981238
"SPATA31C2",6.84593435055592,2.75857040028946
"PRRX1",6.84230163008359,11.5466680194898
"TMED10P1",6.84116519899513,2.49444085014473
"KRT223P",6.84060586278948,2.29776869036748
"RP11-443P15.2",6.83798496822496,4.61377807115783
"RP11-321G12.1",6.83761313259765,5.43731807348793
"RP5-884M6.1",6.8357671293964,3.03739527299417
"ICAM5",6.83544445917827,5.5499095364652
"PTGFR",6.83485179793619,7.95782370991155
"GOLGA8G",6.83366583667909,2.80051734739313
"CDC20B",6.83083744097998,3.87653595842999
"ADAM29",6.82884793514675,3.41665809885983
"CES1P1",6.82812978928945,2.70280858196683
"RP11-461F11.2",6.82765069766945,3.43168435034235
"NR2E1",6.82726371388232,3.213765250821
"MAS1",6.82633581384992,3.73681651759484
"RP11-306B9.1",6.82537239919966,2.91271615767353
"OLIG2",6.82530218426492,3.69829170919012
"THBS4",6.82509983236593,8.73584713194968
"NPAP1",6.82420379249706,3.60530818421186
"MYT1L-AS1",6.82298254656803,1.92239578063613
"OR5P3",6.82205928990516,2.93244111306229
"NF1P8",6.82112174407273,1.71723453235606
"LPA",6.82107595207922,2.75412002569157
"SNORD116-22",6.81940015073834,3.47670339491254
"GDF2",6.81752416722721,1.73384660084157
"VIPR2",6.81620435313912,5.58453118113116
"IGLV2-18",6.81479976772117,2.6276741347789
"SNORD94",6.81413140377094,11.4736123171382
"HOXB9",6.8136115178089,4.83474073840887
"RASAL1",6.81304371574568,7.66017397206761
"GPR158",6.8124724481058,7.24906299724656
"LINC01018",6.80979481245325,4.97270060732603
"RP11-120J1.1",6.8078449475435,4.04581248195557
"ACTL6B",6.80765222906471,2.31183362356941
"ASB5",6.80536736858943,2.72611824953953
"RP1-293L8.2",6.80485824203596,2.44275992018269
"RP11-88E18.1",6.80434202510711,2.4648962012673
"RNU1-83P",6.80186857256832,2.81731915048671
"C8orf22",6.79723763886879,2.39787753071314
"GABRA5",6.79678201755809,3.07816683474639
"FAM83B",6.79564052784944,9.22780245373169
"REG1A",6.79162162031992,2.29405954311293
"NDST4",6.78997445272518,2.63311783455351
"RP11-63A1.4",6.78993284176721,7.05548193794112
"RP11-410C4.5",6.78372597972078,2.18513571513983
"TBX18",6.78304419398471,8.27614344162407
"SORCS3",6.78285269601471,3.16898081903357
"IL13RA2",6.78048190560943,3.81484410682525
"RP11-80H5.5",6.77970240664186,3.48316934549697
"IDO1",6.77759462169459,6.66848462668798
"SIDT1-AS1",6.7775091753604,3.86208524443771
"C12orf74",6.77528710063278,4.09797133913326
"HIST1H2AK",6.775222695278,5.22703986468817
"KLK3",6.77425324662959,3.08280037460465
"CCKBR",6.77242221636867,2.75979144606767
"FSIP1",6.77188086484842,7.20940457512591
"NPSR1-AS1",6.77148733774246,4.74595258517974
"AP000275.65",6.77071028998669,4.97931794785016
"LINC01109",6.76946242948353,2.01368588914968
"DMRT3",6.76881640555675,4.57600404183694
"RP11-67H24.3",6.7647917524957,5.62322129889184
"ITGB6",6.76294209021967,10.64076368072
"AL132709.8",6.76149279835219,5.45146579348365
"PDZK1IP1",6.7609492526603,7.91550483643157
"IGHV3-64",6.75875940722258,2.81889794113908
"CLPS",6.75778268120335,3.26390925375927
"SERPINA3",6.75722219763922,13.0290281125642
"POSTN",6.75691785234648,13.3703549008202
"AC011558.5",6.75665514574154,5.7024796965494
"ADAM33",6.75375785744525,7.52432375332648
"ZDHHC22",6.75177806533441,2.97308228757764
"CACNA1E",6.75145257569699,5.84350036505205
"RP11-438J1.1",6.75045110224199,7.8390607829007
"AP001615.9",6.75016136205984,2.40559569950158
"RP11-861E23.2",6.74792247182938,2.75496708687688
"SNORA80B",6.74484238590293,8.70864074248068
"HRK",6.74448313275718,6.41135951099451
"MOBP",6.74403989705646,4.2839592360032
"RP11-81B10.2",6.74379876825735,4.00252426409018
"RP11-115D7.3",6.74265697389939,1.86861894871252
"RP11-25H12.1",6.74126471951605,2.41092959475449
"CH507-42P11.6",6.73947540414931,5.17506462500507
"DLGAP1",6.73839315783442,7.76277318765892
"ZNF969P",6.73750182076334,3.71813477235471
"AC002398.9",6.73628524770328,4.5042720071077
"RP11-525E9.1",6.73307257148285,2.63032162658383
"RP4-753D4.2",6.73163410530585,3.60365496985659
"MIMT1",6.73068567771449,2.79306989859339
"OXGR1",6.73052524988867,4.88282277768179
"IL1RL1",6.72959543396209,7.66689821095005
"CHIA",6.72926157657161,2.85628670578888
"IGKV6D-21",6.72892804598325,2.04309293908311
"TACC1P1",6.72627933875053,2.67262395206844
"RTBDN",6.72538908329288,3.23545188939578
"LINC00162",6.72461572480059,2.49252350921013
"SNORA34",6.72230780296153,10.6953451433543
"SNORA9",6.72178503302332,8.24561933621082
"RP11-400K9.2",6.71584160330658,3.60147552119705
"RP11-19P22.8",6.71514959720704,3.73404537003888
"LINC01579",6.71479084970106,4.23786218538532
"AC105342.1",6.71393326428201,2.12768580892083
"LOR",6.71199623390547,1.66913621536771
"SPATA31E2P",6.71014607011373,1.70243679668407
"RP11-252E2.1",6.70871072717467,2.06651667991397
"RP11-665E10.5",6.70857177846527,3.34098791522683
"RP11-143E21.3",6.70835533253528,1.85283357573557
"CEACAM7",6.70799936245382,3.71969910484532
"RP1-223E5.4",6.70511100030638,3.07915733570985
"WTAPP1",6.70126518861537,4.45917471628138
"FERMT1",6.70054190191508,7.59803114698299
"CACNA1G",6.69971239727879,5.77991569180786
"DKFZP434L187",6.69672743455209,3.99696961254632
"FADS6",6.69516759435302,3.3275021377204
"HEPHL1",6.69501966355616,5.55308268338285
"KCNQ5",6.69414200913566,6.96156515687907
