interaction;name
RP1-228P16.9;MTND5P13
RP11-112N13.1;AC073869.8
GPR123-AS1;LINC00841
RP11-665E10.5;EIF4BP4
C6orf183;PTCHD3P3
AP005901.1;EIF4BP4
INHBE;GDF2
RP11-654G14.1;SLC30A8
C17orf77;AC012593.1
VRTN;MTND2P20
AC011518.1;C10orf67
CIR1P2;PES1P2
LINC01524;RP11-445N18.7
RP11-185J20.1;MYT1L-AS1
SNORA61;RP11-27M24.1
MUC3A;MTND5P13
SLC22A2;RP11-544D21.2
LINC01378;RP11-45K10.2
RP11-544P1.3;PAUPAR
CTA-929C8.9;AC073869.8
LINC00705;LINC00704
LINC01016;GPR139
LINC00861;BLK
AC009264.1;GAGE1
SNORD16;SNORD110
CLDN2;FAM99A
RP11-361D14.2;R3HDM2P2
RP11-327I22.5;MC2R
SPATA31A1;AC073869.8
LINC00320;RP11-731J8.2
RP11-103J17.2;LINC00682
RP11-728E14.3;ERICH3-AS1
LINC00485;RP11-5A1.1
TP53TG3D;RP11-586K12.2
LINC00052;PABPC1P13
RP1-153P14.7;MTND4P10
OR2C3;RP11-390M11.1
FAM230A;AC008103.4
RP11-267C16.1;LARP1BP1
UGT1A9;ANGPTL3
MTND4P10;C1orf87
AC011343.1;PROX1-AS1
SLC4A1APP2;CTA-796E4.5
ERVMER61-1;MTND2P20
RP11-39C10.1;AC009264.1
OR11A1;XXyac-YX155B6.5
MTND5P17;KNOP1P5
RP11-52L5.6;CIR1P2
CTB-186H2.3;ESRG
TCP10;MTND2P7
RP11-560F18.1;RP11-532N4.2
RP5-963E22.5;RP1-293L8.2
AC013410.1;RP11-1038A11.3
RP11-193H5.5;PDYN
RP11-744K17.2;LINC00470
RP11-491F9.8;EIF4BP4
RP11-484L7.1;RP11-760D2.11
RP3-326L13.2;RP11-390M11.1
TRIML2;CSN3
HS3ST5;MCHR2
IGHV1-58;IGKV2-24
FOXG1;MAPK6PS2
HNRNPA1P42;AC073869.8
AC005682.5;PRKCQ-AS1
LINC01254;LINC00442
POM121L2;RBM46
LINC00961;OR2S1P
RP11-488I20.9;CTD-2314G24.2
RP11-488I20.9;RP11-1070N10.5
LINC01153;ETV3L
TP53TG3C;LINC01254
RP11-989E6.8;RP11-593P24.2
RP3-407E4.3;OR8G1
C1orf158;RP11-387A1.6
SNORA10;SNORD83B
OR4F7P;KNCN
CCDC144A;FAM106CP
RP11-438F14.3;EIF4BP4
ARHGAP42P4;MTND5P13
RP5-1186N24.3;SLC4A1APP2
HMGB4;CSMD2
OR4G1P;NEFHP1
LINC01446;CTD-2384A14.1
CYLC1;MTND2P7
RP11-30H9.1;KRTAP4-1
NTRK3-AS1;LINC00841
HOXA1;HOXA-AS2
NFYAP1;CTD-2384A14.1
DCT;FLG2
RP11-109I13.2;GDNF-AS1
LINC00643;MTND5P3
PROKR2;CA6
OR8B9P;LINC00442
LINC01230;SHOX
RP11-693J15.5;MAPK6PS2
OR10D3;LINC00442
MTND4P10;AC079466.1
VSX2;MTND5P3
POU2AF1;TNFRSF13B
RP11-91I8.2;AC005477.1
C14orf105;LINC01370
LINC01249;AC079248.1
MTND4P4;AC073869.8
VSTM2B;NEUROD6
AC010872.1;RP11-156K13.2
RP11-42L13.3;RP1-272E8.2
RP11-989E6.3;ARHGAP42P4
RP11-333A23.4;RP11-144L1.4
GPRIN2;EEF1DP5
RP11-511I11.2;RP11-544P1.3
LCNL1;LINC01109
LINC00473;RP11-252P19.1
TRIM71;LBX1-AS1
RP11-60L3.3;RP11-5A1.1
FNDC1-IT1;FNDC1
OR4H6P;OR4M2
LARP1BP1;ETV3L
MCHR2;CTD-2144E22.5
OR4H6P;RP11-572C15.5
RP11-379F12.4;GATA3
PRODH2;CYP4A11
SLC17A2;CYP4A11
C3P1;CYP4A11
ABCB11;CYP4A11
FAM99A;CYP4A11
RP11-116D2.1;CYP4A11
C9;CYP4A11
CPN1;CYP4A11
UGT1A1;CYP4A11
HRG;CYP4A11
C8A;CYP4A11
F11;CYP4A11
F9;CYP4A11
UGT2A3;CYP4A11
HNF4A;CYP4A11
RP11-1151B14.3;CYP4A11
GC;CYP4A11
APCS;CYP4A11
FABP1;CYP4A11
CYP2C9;CYP4A11
AHSG;CYP4A11
CRP;CYP4A11
MTND5P13;AC073869.8
HSP90AB7P;AC073869.8
SLC4A1APP2;AC073869.8
PABPC1P6;AC073869.8
LINC01109;AC073869.8
RP11-677O4.2;AC073869.8
MTND1P2;AC073869.8
CTD-2313J23.1;AC073869.8
CTA-342B11.3;AC073869.8
MTND4P10;RP11-544D21.2
HSP90AB7P;RP11-544D21.2
SLC4A1APP2;RP11-544D21.2
MUC7;RP11-544D21.2
RP11-760D2.11;RP11-544D21.2
FOXR2;RP11-544D21.2
OR10R3P;RP11-544D21.2
RP11-846F4.6;RP11-544D21.2
RP11-566K19.12;RP11-544D21.2
RP11-677O4.2;RP11-544D21.2
CTD-2313J23.1;RP11-544D21.2
PROL1;RP11-544D21.2
RP11-846F4.5;RP11-544D21.2
RP5-998H6.2;RP11-544D21.2
MTND2P9;RP11-544D21.2
AC006548.28;RP11-544D21.2
CTC-525D6.1;RP11-71N10.1
MIR124-2HG;RP11-71N10.1
RP11-897M7.2;RP11-71N10.1
RP11-113E21.3;RP11-71N10.1
HNRNPA1P42;RP11-71N10.1
GABRA6;RP11-71N10.1
LINC00320;RP11-71N10.1
AC005235.1;RP11-71N10.1
RP11-340L3.1;MTND2P7
MTND5P13;MTND2P7
MTND5P10;MTND2P7
RP11-753D20.4;MTND2P7
MTND5P3;MTND2P7
LARP1BP1;MTND2P7
RP11-5A1.1;MTND2P7
MTND2P20;MTND2P7
RP11-45K10.2;MTND2P7
PPP1R3A;MTND2P7
HPVC1;MTND2P7
RP11-666G4.1;MTND2P7
HSP90AB7P;MTND2P7
RP11-1086I4.2;MTND2P7
RP5-921G16.1;MTND2P7
SLC4A1APP2;MTND2P7
RP3-333B15.4;MTND2P7
BPESC1;MTND2P7
MTND2P22;MTND2P7
RP11-238K6.1;MTND2P7
MTND5P29;MTND2P7
TMCC1P1;MTND2P7
RP11-67H2.1;MTND2P7
GFY;MTND2P7
MTND5P9;MTND2P7
RP11-144L1.4;MTND2P7
LINC00971;MTND2P7
RP11-278H7.5;MTND2P7
SLC10A2;MTND2P7
RP11-113I24.1;MTND2P7
LINC00836;MTND2P7
RP11-299H22.1;MTND2P7
FOXR2;MTND2P7
PABPC1P6;MTND2P7
RP11-544P1.3;MTND2P7
MTND1P28;MTND2P7
AC007682.1;MTND2P7
MTND5P17;MTND2P7
MTND2P6;MTND2P7
LINC01007;MTND2P7
CTC-281M20.1;MTND2P7
RP11-566K19.12;MTND2P7
RP5-991O23.1;MTND2P7
RP11-677O4.2;MTND2P7
THRAP3P1;MTND2P7
MTND5P30;MTND2P7
CTD-2313J23.1;MTND2P7
CTD-2207A17.1;MTND2P7
LINC00608;MTND2P7
RP11-646E18.4;MTND2P7
RP11-790J24.2;MTND2P7
RP11-626I20.3;MTND2P7
AC114776.3;MTND2P7
REG1P;MTND2P7
RP11-627H22.5;MTND2P7
OR6P1;MTND2P7
RP4-815D20.1;MTND2P7
HNRNPA1P38;MTND2P7
LINC00550;MTND2P7
RP3-416J7.5;MTND2P7
RP11-474J18.1;MTND2P7
RP5-998H6.2;MTND2P7
BOD1L2;MTND2P7
MTND2P9;MTND2P7
MUC17;MTND2P7
RP11-861E23.2;MTND2P7
AC006548.28;MTND2P7
AC005235.1;MTND2P7
AC068137.5;MTND2P7
CTD-2320B12.1;MTND2P7
RP5-865N13.1;MTND2P7
MTND5P23;MTND2P7
MTND5P27;MTND2P7
RP11-340L3.1;RP11-593P24.2
MTND5P13;RP11-593P24.2
RP11-63H19.2;RP11-593P24.2
MTND5P10;RP11-593P24.2
RP11-753D20.4;RP11-593P24.2
KNCN;RP11-593P24.2
RP11-5A1.1;RP11-593P24.2
MTND4P10;RP11-593P24.2
HPVC1;RP11-593P24.2
RP11-434D2.3;RP11-593P24.2
SLC4A1APP2;RP11-593P24.2
RP11-189E14.4;RP11-593P24.2
RP3-333B15.4;RP11-593P24.2
MUC7;RP11-593P24.2
BPESC1;RP11-593P24.2
MTND2P22;RP11-593P24.2
RP11-81M19.1;RP11-593P24.2
MTND5P9;RP11-593P24.2
GABRR3;RP11-593P24.2
MAPK6PS4;RP11-593P24.2
RP11-144L1.4;RP11-593P24.2
PRNT;RP11-593P24.2
RP11-760D2.11;RP11-593P24.2
RP1-217P22.2;RP11-593P24.2
RP11-299H22.1;RP11-593P24.2
PABPC1P13;RP11-593P24.2
AC079248.1;RP11-593P24.2
FOXR2;RP11-593P24.2
PABPC1P6;RP11-593P24.2
ZNF806;RP11-593P24.2
MTND1P28;RP11-593P24.2
NEFHP1;RP11-593P24.2
LINC00700;RP11-593P24.2
RP11-846F4.6;RP11-593P24.2
RP11-417J1.3;RP11-593P24.2
LINC01109;RP11-593P24.2
CTC-281M20.1;RP11-593P24.2
RP11-566K19.12;RP11-593P24.2
REXO1L1P;RP11-593P24.2
AC105342.1;RP11-593P24.2
MTND5P30;RP11-593P24.2
OR1I1;RP11-593P24.2
CTD-2313J23.1;RP11-593P24.2
USP29;RP11-593P24.2
FLJ33581;RP11-593P24.2
LINC00608;RP11-593P24.2
RP11-626I20.3;RP11-593P24.2
MTND4P5;RP11-593P24.2
PROL1;RP11-593P24.2
RP11-46E17.8;RP11-593P24.2
RP11-475D12.2;RP11-593P24.2
OR6P1;RP11-593P24.2
RP4-815D20.1;RP11-593P24.2
RP1-101G11.3;RP11-593P24.2
LINC00550;RP11-593P24.2
OTX2-AS1;RP11-593P24.2
RP3-416J7.5;RP11-593P24.2
AC073869.7;RP11-593P24.2
RP11-474J18.1;RP11-593P24.2
OR1S2;RP11-593P24.2
KB-1410C5.2;RP11-593P24.2
RP11-2A4.4;RP11-593P24.2
BOD1L2;RP11-593P24.2
MTND2P9;RP11-593P24.2
RP11-101E19.4;RP11-593P24.2
RP11-691G17.1;RP11-593P24.2
MUC17;RP11-593P24.2
RP11-861E23.2;RP11-593P24.2
MTND2P18;RP11-593P24.2
LL22NC03-27C5.1;RP11-593P24.2
CTD-2320B12.1;RP11-593P24.2
CTA-212A2.3;RP11-593P24.2
RP5-865N13.1;RP11-593P24.2
MTND5P23;RP11-593P24.2
CCDC11P1;RP11-593P24.2
LINC00841;EIF4BP4
RP4-668E10.4;EIF4BP4
RP11-340L3.1;EIF4BP4
MTND5P13;EIF4BP4
RP11-475J5.5;EIF4BP4
MTND5P10;EIF4BP4
GAD2;EIF4BP4
RP11-753D20.4;EIF4BP4
KNCN;EIF4BP4
MTND5P3;EIF4BP4
LARP1BP1;EIF4BP4
RP11-5A1.1;EIF4BP4
MTND2P20;EIF4BP4
AC012593.1;EIF4BP4
RP11-45K10.2;EIF4BP4
ANKRD30BP2;EIF4BP4
PPP1R3A;EIF4BP4
MTND4P10;EIF4BP4
HPVC1;EIF4BP4
RP11-112N13.1;EIF4BP4
LINC01247;EIF4BP4
RP11-666G4.1;EIF4BP4
ERICH3-AS1;EIF4BP4
HSP90AB7P;EIF4BP4
RP5-921G16.1;EIF4BP4
MTND4P4;EIF4BP4
ANHX;EIF4BP4
RP11-434D2.3;EIF4BP4
SLC4A1APP2;EIF4BP4
RP11-189E14.4;EIF4BP4
RP3-333B15.4;EIF4BP4
MUC7;EIF4BP4
LINC01516;EIF4BP4
BPESC1;EIF4BP4
MTND2P22;EIF4BP4
TCP10;EIF4BP4
RP11-238K6.1;EIF4BP4
RP11-16E18.1;EIF4BP4
MTND5P29;EIF4BP4
LINC00343;EIF4BP4
AC009234.1;EIF4BP4
TMCC1P1;EIF4BP4
RP11-67H2.1;EIF4BP4
MTND1P15;EIF4BP4
RP11-81M19.1;EIF4BP4
CACNG3;EIF4BP4
RP11-307A17.2;EIF4BP4
GFY;EIF4BP4
MTND5P9;EIF4BP4
GABRR3;EIF4BP4
RP11-144L1.4;EIF4BP4
SLC22A8;EIF4BP4
RP11-278H7.5;EIF4BP4
PRNT;EIF4BP4
SLC10A2;EIF4BP4
OPALIN;EIF4BP4
SMIM21;EIF4BP4
LINC00703;EIF4BP4
RP11-760D2.11;EIF4BP4
CTD-3145H4.1;EIF4BP4
CNPY1;EIF4BP4
RP11-113I24.1;EIF4BP4
NEUROD6;EIF4BP4
TPD52L3;EIF4BP4
PABPC1P13;EIF4BP4
AC079248.1;EIF4BP4
FOXR2;EIF4BP4
OR10R3P;EIF4BP4
RP11-538C21.2;EIF4BP4
RP11-113E21.2;EIF4BP4
PABPC1P6;EIF4BP4
NEFMP1;EIF4BP4
CYLC1;EIF4BP4
ZNF806;EIF4BP4
MTND1P28;EIF4BP4
NEFHP1;EIF4BP4
MTND5P7;EIF4BP4
AC007682.1;EIF4BP4
LINC00700;EIF4BP4
RP11-846F4.6;EIF4BP4
OR2H1;EIF4BP4
CYLC2;EIF4BP4
SPATA31A7;EIF4BP4
RP11-417J1.3;EIF4BP4
LINC00906;EIF4BP4
HTN1;EIF4BP4
RP11-946L20.1;EIF4BP4
LINC01109;EIF4BP4
MIR7515HG;EIF4BP4
RNASE9;EIF4BP4
MTND5P17;EIF4BP4
LINC01007;EIF4BP4
CTA-929C8.6;EIF4BP4
CTC-281M20.1;EIF4BP4
RP11-566K19.12;EIF4BP4
RP11-475J5.6;EIF4BP4
RP5-991O23.1;EIF4BP4
RP11-300M24.1;EIF4BP4
REXO1L1P;EIF4BP4
CTA-929C8.9;EIF4BP4
RP11-677O4.2;EIF4BP4
AC007326.10;EIF4BP4
MTND1P2;EIF4BP4
OR2L3;EIF4BP4
RP1-140J1.1;EIF4BP4
AC105342.1;EIF4BP4
MTND5P30;EIF4BP4
OR1I1;EIF4BP4
CTD-2313J23.1;EIF4BP4
MAN1A2P1;EIF4BP4
C10orf53;EIF4BP4
USP29;EIF4BP4
FLJ33581;EIF4BP4
RP11-138B9.1;EIF4BP4
CRX;EIF4BP4
KB-1568E2.1;EIF4BP4
LINC00608;EIF4BP4
RP11-756P10.2;EIF4BP4
OSTM1-AS1;EIF4BP4
LINC00837;EIF4BP4
RP11-491F9.3;EIF4BP4
RP11-626I20.3;EIF4BP4
PROL1;EIF4BP4
AC114776.3;EIF4BP4
RP11-46E17.8;EIF4BP4
RP11-475D12.2;EIF4BP4
REG1P;EIF4BP4
MTND5P19;EIF4BP4
RP11-846F4.5;EIF4BP4
RP11-301G19.1;EIF4BP4
LINC01206;EIF4BP4
AL022344.5;EIF4BP4
OR11A1;EIF4BP4
CTA-342B11.3;EIF4BP4
RP4-815D20.1;EIF4BP4
RP11-897M7.2;EIF4BP4
RP1-101G11.3;EIF4BP4
LINC00550;EIF4BP4
RP3-416J7.5;EIF4BP4
AC073869.7;EIF4BP4
HTR5A-AS1;EIF4BP4
RP11-989E6.8;EIF4BP4
RP11-474J18.1;EIF4BP4
RP11-113E21.3;EIF4BP4
RP11-753A21.2;EIF4BP4
GABRA6;EIF4BP4
GOLGA6L2;EIF4BP4
OR1S2;EIF4BP4
RP5-998H6.2;EIF4BP4
ACTR3BP2;EIF4BP4
KB-1410C5.2;EIF4BP4
RP11-2A4.4;EIF4BP4
RP11-624J12.1;EIF4BP4
BOD1L2;EIF4BP4
MTND2P9;EIF4BP4
SPATA31D1;EIF4BP4
RP11-101E19.4;EIF4BP4
RP11-691G17.1;EIF4BP4
MUC17;EIF4BP4
RP11-861E23.2;EIF4BP4
RP11-233E12.2;EIF4BP4
AC006548.28;EIF4BP4
OTX2;EIF4BP4
LINC00838;EIF4BP4
LL22NC03-27C5.1;EIF4BP4
AC005235.1;EIF4BP4
AC068137.5;EIF4BP4
MTND5P6;EIF4BP4
CTD-2320B12.1;EIF4BP4
CTA-212A2.3;EIF4BP4
RP5-865N13.1;EIF4BP4
MTND5P23;EIF4BP4
MTND5P27;EIF4BP4
MTND5P13;LINC00841
MTND5P10;LINC00841
LARP1BP1;LINC00841
MTND2P20;LINC00841
RP11-45K10.2;LINC00841
MTND4P10;LINC00841
HPVC1;LINC00841
LINC01247;LINC00841
SLC4A1APP2;LINC00841
RP3-333B15.4;LINC00841
LINC01516;LINC00841
MTND5P29;LINC00841
MYADML;LINC00841
MTND1P15;LINC00841
CACNG3;LINC00841
BPIFA3;LINC00841
RP11-144L1.4;LINC00841
RP11-760D2.11;LINC00841
RP11-113I24.1;LINC00841
AC079248.1;LINC00841
RP11-544P1.3;LINC00841
ZNF806;LINC00841
NEFHP1;LINC00841
RP11-846F4.6;LINC00841
HTN1;LINC00841
CTA-929C8.6;LINC00841
AC011525.2;LINC00841
RP11-677O4.2;LINC00841
THRAP3P1;LINC00841
AC105342.1;LINC00841
MAN1A2P1;LINC00841
SPATA31B1P;LINC00841
RP11-1437A8.4;LINC00841
RP11-46E17.8;LINC00841
LINC01360;LINC00841
AL022344.5;LINC00841
RP11-139I14.2;LINC00841
RP3-341O5.3;LINC00841
RP3-416J7.5;LINC00841
RP11-989E6.8;LINC00841
GOLGA6L2;LINC00841
OR1S2;LINC00841
BOD1L2;LINC00841
MTND2P9;LINC00841
SPATA31D1;LINC00841
RP11-691G17.1;LINC00841
AC006548.28;LINC00841
AC068137.5;LINC00841
CTD-2320B12.1;LINC00841
RP5-865N13.1;LINC00841
MTND5P23;LINC00841
MTND5P27;LINC00841
LINC01247;AC079466.1
RP11-760D2.11;AC079466.1
RP11-25D10.2;AC079466.1
RP11-989E6.8;AC079466.1
MTND5P9;RP11-387A1.6
SLC10A2;RP11-387A1.6
KPRP;RP11-387A1.6
OR6P1;RP11-387A1.6
RP11-897M7.2;RP11-387A1.6
RP11-474J18.1;RP11-387A1.6
ACTR3BP2;RP11-387A1.6
RP11-340L3.1;RP4-668E10.4
RP11-475J5.5;RP4-668E10.4
MTND5P10;RP4-668E10.4
GAD2;RP4-668E10.4
RP11-753D20.4;RP4-668E10.4
KNCN;RP4-668E10.4
MTND5P3;RP4-668E10.4
LARP1BP1;RP4-668E10.4
TECRL;RP4-668E10.4
AC012593.1;RP4-668E10.4
RP11-45K10.2;RP4-668E10.4
ANKRD30BP2;RP4-668E10.4
RP11-1217F2.9;RP4-668E10.4
MTND4P10;RP4-668E10.4
LINC01247;RP4-668E10.4
KLK15;RP4-668E10.4
SLC17A6;RP4-668E10.4
HSP90AB7P;RP4-668E10.4
RP11-1086I4.2;RP4-668E10.4
RP5-921G16.1;RP4-668E10.4
RP11-560A7.1;RP4-668E10.4
GOLGA6L6;RP4-668E10.4
RP11-434D2.3;RP4-668E10.4
KCNG4;RP4-668E10.4
GJD2;RP4-668E10.4
OR2L6P;RP4-668E10.4
RP3-333B15.4;RP4-668E10.4
MUC7;RP4-668E10.4
LINC01516;RP4-668E10.4
RP11-238K6.1;RP4-668E10.4
MTND5P29;RP4-668E10.4
LINC00343;RP4-668E10.4
RP11-334E15.1;RP4-668E10.4
AC009234.1;RP4-668E10.4
TMCC1P1;RP4-668E10.4
RP11-67H2.1;RP4-668E10.4
TNP2;RP4-668E10.4
CACNG3;RP4-668E10.4
GFY;RP4-668E10.4
MTND5P9;RP4-668E10.4
GABRR3;RP4-668E10.4
RP11-144L1.4;RP4-668E10.4
RP11-707A18.1;RP4-668E10.4
OPALIN;RP4-668E10.4
RP5-963E22.5;RP4-668E10.4
LINC00836;RP4-668E10.4
NEUROD6;RP4-668E10.4
RP11-299H22.1;RP4-668E10.4
PABPC1P13;RP4-668E10.4
FOXR2;RP4-668E10.4
OR10R3P;RP4-668E10.4
RP11-113E21.2;RP4-668E10.4
PABPC1P6;RP4-668E10.4
NEFMP1;RP4-668E10.4
CYLC1;RP4-668E10.4
ZNF806;RP4-668E10.4
NEFHP1;RP4-668E10.4
MTND5P7;RP4-668E10.4
AC007682.1;RP4-668E10.4
LINC00700;RP4-668E10.4
OR2H1;RP4-668E10.4
CYLC2;RP4-668E10.4
SLC6A5;RP4-668E10.4
AC011518.1;RP4-668E10.4
RP11-946L20.1;RP4-668E10.4
LINC01109;RP4-668E10.4
MIR7515HG;RP4-668E10.4
MTND5P17;RP4-668E10.4
AC104623.1;RP4-668E10.4
LINC01007;RP4-668E10.4
CTC-281M20.1;RP4-668E10.4
RP11-566K19.12;RP4-668E10.4
RP11-300M24.1;RP4-668E10.4
REXO1L1P;RP4-668E10.4
LL22NC03-22D1.1;RP4-668E10.4
CTA-929C8.9;RP4-668E10.4
AC007326.10;RP4-668E10.4
OR2L3;RP4-668E10.4
AC105342.1;RP4-668E10.4
MTND5P30;RP4-668E10.4
OR1I1;RP4-668E10.4
CTD-2313J23.1;RP4-668E10.4
C10orf53;RP4-668E10.4
FLJ33581;RP4-668E10.4
RP11-138B9.1;RP4-668E10.4
KB-1568E2.1;RP4-668E10.4
RP11-613G13.1;RP4-668E10.4
LINC00608;RP4-668E10.4
C2orf78;RP4-668E10.4
RP11-846F4.1;RP4-668E10.4
AC114776.3;RP4-668E10.4
MIR124-2HG;RP4-668E10.4
RP11-46E17.8;RP4-668E10.4
RP11-301G19.1;RP4-668E10.4
AC073065.3;RP4-668E10.4
KPRP;RP4-668E10.4
LINC01206;RP4-668E10.4
CTA-342B11.3;RP4-668E10.4
RP4-815D20.1;RP4-668E10.4
RP1-101G11.3;RP4-668E10.4
RP3-416J7.5;RP4-668E10.4
HTR5A-AS1;RP4-668E10.4
RP11-989E6.8;RP4-668E10.4
RP11-474J18.1;RP4-668E10.4
GABRA6;RP4-668E10.4
GOLGA6L2;RP4-668E10.4
OR1S2;RP4-668E10.4
RP5-998H6.2;RP4-668E10.4
ACTR3BP2;RP4-668E10.4
RP11-461F11.2;RP4-668E10.4
RP11-2A4.4;RP4-668E10.4
RP11-624J12.1;RP4-668E10.4
BOD1L2;RP4-668E10.4
MTND2P9;RP4-668E10.4
SPATA31D1;RP4-668E10.4
RP11-101E19.4;RP4-668E10.4
RP11-691G17.1;RP4-668E10.4
MUC17;RP4-668E10.4
RP11-861E23.2;RP4-668E10.4
AC006548.28;RP4-668E10.4
LINC00838;RP4-668E10.4
AP000235.2;RP4-668E10.4
AC005235.1;RP4-668E10.4
AC068137.5;RP4-668E10.4
CTD-2320B12.1;RP4-668E10.4
RP5-865N13.1;RP4-668E10.4
OPN5;RP4-668E10.4
MTND5P27;RP4-668E10.4
ALDOB;BHMT
C3P1;BHMT
SLC17A1;BHMT
G6PC;BHMT
KNG1;BHMT
BAAT;BHMT
HRG;BHMT
F11;BHMT
CYP3A4;BHMT
HNF4A;BHMT
CYP4F2;BHMT
CFHR5;BHMT
APCS;BHMT
FABP1;BHMT
SLC22A7;BHMT
AHSG;BHMT
IGLV2-23;IGHV1-2
IGLV1-51;IGHV1-2
IGKC;IGHV1-2
IGKV3-20;IGHV1-2
IGKV3-11;IGHV1-2
IGLC2;IGHV1-2
IGKV1-5;IGHV1-2
IGHV3-23;IGHV1-2
IGLV2-14;IGHV1-2
IGKV1-17;IGHV1-2
IGHG3;IGHV1-2
IGHV3-15;IGHV1-2
IGHV4-34;IGHV1-2
IGJ;IGHV1-2
IGHV5-51;IGHV1-2
IGKV1D-39;IGHV1-2
IGKV4-1;IGHV1-2
IGKV1-6;IGHV1-2
IGKV3-15;IGHV1-2
ALDOB;PRODH2
SLC17A2;PRODH2
C3P1;PRODH2
SLC25A47;PRODH2
ABCB11;PRODH2
LINC01370;PRODH2
FAM99A;PRODH2
AC010872.1;PRODH2
APOB;PRODH2
RP11-116D2.1;PRODH2
CYP1A2;PRODH2
SLC17A1;PRODH2
CYP2B6;PRODH2
G6PC;PRODH2
C9;PRODH2
CPN1;PRODH2
CREB3L3;PRODH2
CFHR2;PRODH2
UGT1A1;PRODH2
KNG1;PRODH2
BAAT;PRODH2
SLC13A5;PRODH2
HRG;PRODH2
LECT2;PRODH2
SULT2A1;PRODH2
C8A;PRODH2
ACSM2B;PRODH2
F11;PRODH2
F9;PRODH2
LINC00261;PRODH2
ACSM2A;PRODH2
A1CF;PRODH2
HNF4A;PRODH2
RP11-1151B14.3;PRODH2
CYP4F2;PRODH2
CFHR5;PRODH2
GC;PRODH2
APCS;PRODH2
LGALS4;PRODH2
APOA4;PRODH2
FABP1;PRODH2
SLC2A2;PRODH2
PLG;PRODH2
CYP2C9;PRODH2
SLC22A7;PRODH2
FGL1;PRODH2
MOGAT3;PRODH2
AHSG;PRODH2
C8B;PRODH2
CYP4F3;PRODH2
SERPINA7;PRODH2
MTND5P13;RP11-340L3.1
RP11-475J5.5;RP11-340L3.1
MTND5P10;RP11-340L3.1
GAD2;RP11-340L3.1
RP11-753D20.4;RP11-340L3.1
KNCN;RP11-340L3.1
MTND5P3;RP11-340L3.1
LARP1BP1;RP11-340L3.1
MTND1P7;RP11-340L3.1
RP11-5A1.1;RP11-340L3.1
MTND4P8;RP11-340L3.1
AC012593.1;RP11-340L3.1
RP11-45K10.2;RP11-340L3.1
ANKRD30BP2;RP11-340L3.1
ZIM3;RP11-340L3.1
MTND4P10;RP11-340L3.1
HPVC1;RP11-340L3.1
LINC01247;RP11-340L3.1
KLK15;RP11-340L3.1
SLC17A6;RP11-340L3.1
HSP90AB7P;RP11-340L3.1
RP11-1086I4.2;RP11-340L3.1
RP5-921G16.1;RP11-340L3.1
MUC12;RP11-340L3.1
GJD2;RP11-340L3.1
OR2L6P;RP11-340L3.1
SLC4A1APP2;RP11-340L3.1
RP3-333B15.4;RP11-340L3.1
RP11-526D8.7;RP11-340L3.1
RP11-238K6.1;RP11-340L3.1
RP11-16E18.1;RP11-340L3.1
MTND5P29;RP11-340L3.1
TMCC1P1;RP11-340L3.1
RP11-67H2.1;RP11-340L3.1
GFY;RP11-340L3.1
MTND5P9;RP11-340L3.1
GABRR3;RP11-340L3.1
MAPK6PS4;RP11-340L3.1
RP11-144L1.4;RP11-340L3.1
SLC22A8;RP11-340L3.1
OPALIN;RP11-340L3.1
CNPY1;RP11-340L3.1
LINC00836;RP11-340L3.1
NEUROD6;RP11-340L3.1
MAS1;RP11-340L3.1
CTB-43I4.1;RP11-340L3.1
AC079248.1;RP11-340L3.1
FOXR2;RP11-340L3.1
CTAGE14P;RP11-340L3.1
PABPC1P6;RP11-340L3.1
NEFMP1;RP11-340L3.1
ZNF806;RP11-340L3.1
NEFHP1;RP11-340L3.1
MTND5P7;RP11-340L3.1
PHOX2B;RP11-340L3.1
AC011518.1;RP11-340L3.1
LINC00906;RP11-340L3.1
HTN1;RP11-340L3.1
RP11-946L20.1;RP11-340L3.1
LINC01109;RP11-340L3.1
MIR7515HG;RP11-340L3.1
MTND2P6;RP11-340L3.1
AC104623.1;RP11-340L3.1
LINC01007;RP11-340L3.1
CTC-281M20.1;RP11-340L3.1
RP11-566K19.12;RP11-340L3.1
RP5-991O23.1;RP11-340L3.1
REXO1L1P;RP11-340L3.1
RP11-677O4.2;RP11-340L3.1
OR2L3;RP11-340L3.1
AC105342.1;RP11-340L3.1
RP11-326K13.3;RP11-340L3.1
OR1I1;RP11-340L3.1
CTD-2313J23.1;RP11-340L3.1
MAN1A2P1;RP11-340L3.1
USP29;RP11-340L3.1
SPATA31B1P;RP11-340L3.1
FLJ33581;RP11-340L3.1
KB-1568E2.1;RP11-340L3.1
CTD-2207A17.1;RP11-340L3.1
AC112198.1;RP11-340L3.1
LINC00608;RP11-340L3.1
RGPD4-AS1;RP11-340L3.1
LINC00837;RP11-340L3.1
RP11-491F9.3;RP11-340L3.1
PROL1;RP11-340L3.1
AC114776.3;RP11-340L3.1
RP11-46E17.8;RP11-340L3.1
RP11-627H22.5;RP11-340L3.1
LINC01206;RP11-340L3.1
OR6P1;RP11-340L3.1
AL022344.5;RP11-340L3.1
MMD2;RP11-340L3.1
OR11A1;RP11-340L3.1
CTA-342B11.3;RP11-340L3.1
RP4-815D20.1;RP11-340L3.1
CDH9;RP11-340L3.1
RP1-101G11.3;RP11-340L3.1
