"interaction","Kendall","name","NMI","selected","shared interaction","shared name","Spearman","Weight"
"RP11-1O2.1","0.7474764","RP11-261N11.8","0.65911245","false","RP11-1O2.1","RP11-261N11.8","0.84190726","0.7494986653327942"
"RP11-716D16.1","0.7689684","PRR23B","0.6105458","false","RP11-716D16.1","PRR23B","0.86897707","0.74949711561203"
"LINC00558","0.7658069","LINC01111","0.6364591","false","LINC00558","LINC01111","0.8440789","0.748781681060791"
"IGHV4-31","0.7761328","IGHV3-30","0.55279636","false","IGHV4-31","IGHV3-30","0.9163655","0.7484315037727356"
"ZNF92P2","0.7161149","ACTR3BP3","0.71807677","false","ZNF92P2","ACTR3BP3","0.81087923","0.7483569979667664"
"UGT2B4","0.7579015","RP11-307A17.2","0.60005885","false","UGT2B4","RP11-307A17.2","0.8870798","0.748346745967865"
"SOX9-AS1","0.7319703","CTD-2015G9.2","0.61863834","false","SOX9-AS1","CTD-2015G9.2","0.8940417","0.7482168078422546"
"RP11-624L4.2","0.74243987","FSIP1","0.60761076","false","RP11-624L4.2","FSIP1","0.8944505","0.7481670379638672"
"RP11-30H9.1","0.77997345","RP11-110H1.8","0.61343825","false","RP11-30H9.1","RP11-110H1.8","0.85069704","0.7480362057685852"
"AC003984.1","0.74123824","LINC01111","0.6414791","false","AC003984.1","LINC01111","0.8612671","0.7479948401451111"
"PANX3","0.77001053","OR8B4","0.6164905","false","PANX3","OR8B4","0.8571264","0.7478758692741394"
"OR5E1P","0.7707217","RP11-494M8.4","0.5557298","false","OR5E1P","RP11-494M8.4","0.91702795","0.7478265166282654"
"IGHV4-39","0.72570366","IGHV2-5","0.62492925","false","IGHV4-39","IGHV2-5","0.89278877","0.7478072047233582"
"OR5H15","0.7361111","PABPC1P12","0.6444577","false","OR5H15","PABPC1P12","0.86227274","0.7476138472557068"
"RP11-244H18.3","0.73697025","RP11-536C10.10","0.6977642","false","RP11-244H18.3","RP11-536C10.10","0.80778885","0.7475077509880066"
"VRTN","0.745438","ANTXRL","0.5958959","false","VRTN","ANTXRL","0.9011053","0.7474797368049622"
"LEMD1","0.74255276","LEMD1-AS1","0.61254716","false","LEMD1","LEMD1-AS1","0.88677245","0.7472907900810242"
"CT62","0.7076628","GP2","0.64463603","false","CT62","GP2","0.88866484","0.7469878792762756"
"SOX10","0.73265195","GABRP","0.6074727","false","SOX10","GABRP","0.9006079","0.746910810470581"
"FBXL21","0.76944447","PABPC1P12","0.61445093","false","FBXL21","PABPC1P12","0.8568182","0.7469045519828796"
"RP11-489P6.2","0.71617687","GPR128","0.6628382","false","RP11-489P6.2","GPR128","0.86145204","0.7468223571777344"
"KLK7","0.7129032","KLK6","0.65126175","false","KLK7","KLK6","0.87617356","0.7467795014381409"
"RP11-56L13.3","0.7406561","TAAR3","0.64881444","false","RP11-56L13.3","TAAR3","0.8508126","0.7467610836029053"
"BRD7P1","0.75593376","RP3-399J4.4","0.6075132","false","BRD7P1","RP3-399J4.4","0.87669873","0.746715247631073"
"RP11-1217F2.3","0.74826914","AP003900.6","0.64574474","false","RP11-1217F2.3","AP003900.6","0.8459833","0.7466657161712646"
"ROPN1B","0.7376344","SOX9-AS1","0.59737235","false","ROPN1B","SOX9-AS1","0.903629","0.7462119460105896"
"OR52N3P","0.73050886","OR52N1","0.6654739","false","OR52N3P","OR52N1","0.84253436","0.7461723685264587"
"EEF1A1P36","0.7781155","SALL1P1","0.6026397","false","EEF1A1P36","SALL1P1","0.8576255","0.7461268901824951"
"RP11-498E11.2","0.72145337","KIF2B","0.6835386","false","RP11-498E11.2","KIF2B","0.8332294","0.7460737824440002"
"FCRL2","0.7591398","BLK","0.56502503","false","FCRL2","BLK","0.9137097","0.745958149433136"
"RP5-998G20.1","0.7494227","STIP1P3","0.65422356","false","RP5-998G20.1","STIP1P3","0.8339192","0.7458551526069641"
