interaction;name
RP11-14K3.1;NUPL1P1
AC006552.1;NUPL1P1
RP11-508O18.1;NUPL1P1
MTND5P27;NUPL1P1
RP11-588G21.2;NUPL1P1
CTD-2272G21.2;NUPL1P1
RP11-76I14.1;NUPL1P1
TPD52L3;NUPL1P1
RP11-475D12.2;NUPL1P1
RP11-260A9.6;NUPL1P1
RP11-193H5.1;NUPL1P1
RP11-16E18.1;NUPL1P1
GRM7-AS3;NUPL1P1
RP11-307A17.2;NUPL1P1
USP29;NUPL1P1
CTNNA2;CTC-471C19.1
EPHA5;CTC-471C19.1
SPATA16;CTC-471C19.1
SERPINI2;CTC-471C19.1
TPH2;CTC-471C19.1
RP11-638F5.2;CTC-471C19.1
RP11-280G9.1;CTC-471C19.1
DRD1;CTC-471C19.1
RP11-14K3.1;CTC-471C19.1
OR52A4;CTC-471C19.1
CDH10;CTC-471C19.1
RP1-111J24.1;CTC-471C19.1
RP11-185J20.1;CTC-471C19.1
CCER1;CTC-471C19.1
RP4-640H8.2;HNRNPA3P14
TRIM49C;HNRNPA3P14
NCAPD2P1;HNRNPA3P14
TISP43;HNRNPA3P14
RP3-399J4.4;HNRNPA3P14
RP11-748H22.2;HNRNPA3P14
AC079612.1;HNRNPA3P14
SERPINA7;HNRNPA3P14
AC006004.1;HNRNPA3P14
RP11-535I24.2;HNRNPA3P14
FABP1;HNRNPA3P14
OR10K1;HNRNPA3P14
GYG1P2;HNRNPA3P14
KIF2B;HNRNPA3P14
AC073869.7;HNRNPA3P14
BMP10;HNRNPA3P14
RP11-470L19.2;HNRNPA3P14
UGT1A8;HNRNPA3P14
SPATA31E2P;HNRNPA3P14
OR52A4;HNRNPA3P14
DRD5P1;HNRNPA3P14
TAAR2;HNRNPA3P14
CSN2;HNRNPA3P14
CHRNB3;HNRNPA3P14
ZNF92P2;HNRNPA3P14
RP11-707M1.1;RP11-327I22.5
RP11-1112C15.1;RP11-327I22.5
LINC01192;RP11-327I22.5
RP11-438O11.1;RP11-327I22.5
RP11-555H23.1;RP11-327I22.5
RP13-786C16.1;RP11-327I22.5
HRG;RP11-327I22.5
SLC10A2;RP11-327I22.5
C20orf166-AS1;RP11-327I22.5
NOL8P1;RP11-327I22.5
NTS;RP11-327I22.5
RP11-704C2.1;RP11-327I22.5
C10orf126;RP11-327I22.5
LINC00703;RP11-327I22.5
GABRA1;RP11-327I22.5
RP11-760D2.11;RP11-327I22.5
HTR2C;RP11-327I22.5
NEUROD6;RP11-327I22.5
SP8;RP11-327I22.5
RP11-1281K21.1;RP11-327I22.5
OR2J1;RP11-327I22.5
OR8U1;RP11-327I22.5
EPS15P1;RP11-327I22.5
LL09NC01-254D11.1;RP11-327I22.5
RP11-20L19.1;RP11-327I22.5
SPATA31B1P;RP11-327I22.5
BPESC1;RP11-327I22.5
RP11-490G2.2;RP11-327I22.5
RP5-1070A16.1;RP11-327I22.5
LINC00349;RP11-327I22.5
SLC13A1;RP11-327I22.5
TET1P1;RP11-327I22.5
RP11-5A1.1;RP11-327I22.5
PABPC1P6;RP11-327I22.5
SSX6;RP11-327I22.5
OR10J1;RP11-327I22.5
MTND4P1;RP11-327I22.5
RP4-760C5.5;RP11-327I22.5
RP4-815D20.1;RP11-327I22.5
RP11-559N14.5;RP11-327I22.5
LINC01566;RP11-327I22.5
GABRA6;RP11-327I22.5
CTD-2123J17.2;RP11-327I22.5
AC079248.1;RP11-327I22.5
RP11-2A4.4;RP11-327I22.5
SPATA31A6;RP11-327I22.5
RP5-865N13.1;RP11-327I22.5
FLJ33581;RP11-327I22.5
RP11-1437A8.4;RP11-327I22.5
FBXL21;RP11-327I22.5
RP11-201A3.1;RP11-327I22.5
LINC01551;RP11-327I22.5
CLEC4M;RP11-327I22.5
EHHADH-AS1;RP11-327I22.5
RP11-538P18.2;RP11-327I22.5
RP11-101C11.1;RP11-327I22.5
HAUS6P2;RP11-327I22.5
UGT2A3;RP11-327I22.5
RP1-228P16.9;RP11-327I22.5
MAGEB6;RP11-327I22.5
LINC00837;RP11-327I22.5
RP3-420J14.1;RP11-327I22.5
SATB2-AS1;RP11-327I22.5
RP11-78H18.2;RP11-327I22.5
CTD-3145H4.1;RP11-327I22.5
FLJ37505;RP11-327I22.5
KCNMB3P1;RP11-327I22.5
CTC-463N11.1;RP11-327I22.5
LINC01015;RP11-327I22.5
GDI2P1;RP11-327I22.5
MUC7;RP11-327I22.5
AC023128.2;RP11-327I22.5
DMBT1P1;RP11-327I22.5
RP11-402K9.1;RP11-327I22.5
RP11-521O16.2;RP11-327I22.5
RP13-631K18.2;RP11-327I22.5
GAGE1;RP11-327I22.5
TSPAN19;RP11-327I22.5
CTD-2561F5.1;RP11-327I22.5
DCAF8L2;RP11-327I22.5
AC003984.1;RP11-327I22.5
RP11-244B22.6;RP11-327I22.5
LINC01440;RP11-327I22.5
RP11-544D21.2;RP11-327I22.5
RP11-387A1.6;RP11-327I22.5
RP11-1081L13.3;RP11-327I22.5
RP4-610C12.4;RP11-327I22.5
SLC22A2;RP11-327I22.5
RP11-307A17.2;RP11-327I22.5
TECRL;RP11-327I22.5
TOPAZ1;RP11-327I22.5
PRDM9;PPEF2
MOBP;PPEF2
RP11-313I2.5;PPEF2
RP11-434D2.3;PPEF2
SETP9;PPEF2
LINC00276;PPEF2
LA16c-2F2.8;PPEF2
SETP21;PPEF2
RP13-379L11.2;PPEF2
OR2H1;PPEF2
RP11-436D23.1;PPEF2
CETN1;PPEF2
SUCLA2P1;PPEF2
BLACE;PPEF2
RP11-87G24.2;PPEF2
AF064858.7;PPEF2
DCAF4L2;PPEF2
CTD-3145H4.1;PPEF2
LINC01516;PPEF2
HSPD1P8;PPEF2
RP11-76I14.1;PPEF2
RP1-167O22.1;PPEF2
RBMXL2;PPEF2
OR13C7;PPEF2
RP11-16E18.1;PPEF2
BEND2;PPEF2
CTD-2339F6.1;PPEF2
KRT17P4;PPEF2
CSTF3-AS1;PPEF2
GPRC6A;PPEF2
LINC00488;CTB-186H2.3
RP11-204I15.1;CTB-186H2.3
RP11-152L7.2;CTB-186H2.3
OR6C68;CTB-186H2.3
LINC00558;CTB-186H2.3
LINC01206;CTB-186H2.3
RP11-532N4.2;CTB-186H2.3
RP5-1004I9.1;CTB-186H2.3
LINC00200;CTB-186H2.3
HSPD1P3;CTB-186H2.3
RP11-677O4.2;CTB-186H2.3
BDP1P;CTB-186H2.3
RP11-538C21.2;CTB-186H2.3
LCE1B;CTB-186H2.3
SLC39A12;CTB-186H2.3
RP11-351K23.3;CTB-186H2.3
RP11-179K3.2;CTB-186H2.3
LINC01553;CTB-186H2.3
CTD-2342I9.1;CTB-186H2.3
LINC01111;CTB-186H2.3
BAAT;CTB-186H2.3
RP11-113E21.2;CTB-186H2.3
CFHR5;CTB-186H2.3
LINC00221;CTB-186H2.3
RP11-638L3.1;CTB-186H2.3
PAGE4;VN2R3P
CTD-2090I13.1;VN2R3P
OR4G1P;VN2R3P
RP3-334F4.1;VN2R3P
CLLU1;VN2R3P
LINC01109;VN2R3P
RP4-640H8.2;VN2R3P
ZNF479;VN2R3P
RP11-280O1.2;VN2R3P
OR2M2;VN2R3P
RP5-1119A7.17;VN2R3P
MTND5P18;VN2R3P
RP11-555H23.1;VN2R3P
AC012361.1;VN2R3P
GK2;VN2R3P
RP11-19D2.2;VN2R3P
RGSL1;VN2R3P
RP13-786C16.1;VN2R3P
HRG;VN2R3P
MYT1L-AS1;VN2R3P
RP11-64I5.1;VN2R3P
LINC00261;VN2R3P
RP11-24P4.1;VN2R3P
PRDM9;VN2R3P
SLC10A2;VN2R3P
RP11-215H22.1;VN2R3P
NOL8P1;VN2R3P
RP5-991O23.1;VN2R3P
NCAPD2P1;VN2R3P
RP5-1077H22.2;VN2R3P
RP11-544P1.3;VN2R3P
RP11-491F9.3;VN2R3P
RP11-704C2.1;VN2R3P
RP11-263G22.1;VN2R3P
LINC00703;VN2R3P
OR5AN2P;VN2R3P
GOLGA6L22;VN2R3P
RP5-998H6.2;VN2R3P
RP11-204I15.1;VN2R3P
RP11-747D18.1;VN2R3P
RP4-764D2.1;VN2R3P
OR2M4;VN2R3P
SLC4A1APP2;VN2R3P
RP11-475A13.1;VN2R3P
PARP1P1;VN2R3P
TRIM60P13;VN2R3P
TAS2R2P;VN2R3P
C16orf82;VN2R3P
CTC-242N15.1;VN2R3P
RP11-362I1.2;VN2R3P
OR2M5;VN2R3P
AC079612.1;VN2R3P
MUC22;VN2R3P
RP11-301G19.2;VN2R3P
TRIM42;VN2R3P
OR8S1;VN2R3P
OR8U1;VN2R3P
F9;VN2R3P
OR9G1;VN2R3P
FLJ22763;VN2R3P
AC073055.2;VN2R3P
RP11-20L19.1;VN2R3P
ATXN8OS;VN2R3P
GS1-309P15.2;VN2R3P
SSX2B;VN2R3P
RP11-490G2.2;VN2R3P
RP11-471N19.1;VN2R3P
ADAM20P3;VN2R3P
LINC01080;VN2R3P
RP11-292D4.3;VN2R3P
C2orf78;VN2R3P
JKAMPP1;VN2R3P
LINC00349;VN2R3P
SLC13A1;VN2R3P
LINC00210;VN2R3P
AC011518.1;VN2R3P
ANKRD26P2;VN2R3P
AC020956.3;VN2R3P
RP13-130D24.1;VN2R3P
RP5-1004I9.1;VN2R3P
PABPC1P6;VN2R3P
OR56A3;VN2R3P
SSX6;VN2R3P
SLC25A3P1;VN2R3P
OR10J1;VN2R3P
MTND4P1;VN2R3P
RP11-267C16.1;VN2R3P
LINC01019;VN2R3P
MTND4P5;VN2R3P
SPATA31D5P;VN2R3P
RP4-815D20.1;VN2R3P
WBP11P1;VN2R3P
RP11-56L13.1;VN2R3P
RP11-744D14.2;VN2R3P
LINC01566;VN2R3P
COL9A1;VN2R3P
OR52L1;VN2R3P
HSPD1P3;VN2R3P
OR2G2;VN2R3P
OR2T4;VN2R3P
SPATA31A6;VN2R3P
RP11-271F18.3;VN2R3P
RP5-865N13.1;VN2R3P
DHX9P1;VN2R3P
FLJ33581;VN2R3P
RP11-19P22.5;VN2R3P
TCP10;VN2R3P
RP11-535I24.2;VN2R3P
HSPD1P7;VN2R3P
RP11-100K18.1;VN2R3P
OPALIN;VN2R3P
AC008067.2;VN2R3P
RP11-350A1.1;VN2R3P
RP11-491F9.5;VN2R3P
RP11-538C21.2;VN2R3P
CTD-2036A2.1;VN2R3P
RP11-25D10.2;VN2R3P
RP11-438F14.3;VN2R3P
NEK2P2;VN2R3P
PNPT1P2;VN2R3P
EHHADH-AS1;VN2R3P
OR5T3;VN2R3P
HTR5A;VN2R3P
ASH2LP1;VN2R3P
GPR128;VN2R3P
RP11-145G20.1;VN2R3P
HAUS6P2;VN2R3P
GYG1P2;VN2R3P
UGT2A3;VN2R3P
RP4-539M6.14;VN2R3P
RP11-476D10.1;VN2R3P
RP11-325N19.3;VN2R3P
RP11-332P22.2;VN2R3P
RP11-157L3.11;VN2R3P
RP11-1151B14.3;VN2R3P
NLRP9P;VN2R3P
TMPRSS11BNL;VN2R3P
RP11-180I4.4;VN2R3P
AP000469.2;VN2R3P
OR4D10;VN2R3P
AL022344.5;VN2R3P
ACTR3BP5;VN2R3P
NIFKP1;VN2R3P
TRIM60P14;VN2R3P
HNF4GP1;VN2R3P
RP11-470L19.2;VN2R3P
RP1-228P16.9;VN2R3P
ZNF560;VN2R3P
MAGEB6;VN2R3P
C18orf63;VN2R3P
CHIAP2;VN2R3P
OR4R3P;VN2R3P
RP11-78H18.2;VN2R3P
ACTR3BP3;VN2R3P
RP11-626K17.3;VN2R3P
RP11-568G20.2;VN2R3P
RP4-668E10.4;VN2R3P
RP11-258B16.1;VN2R3P
KCNMB3P1;VN2R3P
CTC-463N11.1;VN2R3P
OR6K1P;VN2R3P
RP11-378I6.2;VN2R3P
RP11-268G13.1;VN2R3P
DRD5P1;VN2R3P
RP5-1119O21.2;VN2R3P
RP11-475D12.2;VN2R3P
RP11-113I24.1;VN2R3P
PRKRIRP9;VN2R3P
AC023128.2;VN2R3P
DMBT1P1;VN2R3P
RP11-488I20.9;VN2R3P
RP11-402K9.1;VN2R3P
RP11-521O16.2;VN2R3P
GALNTL5;VN2R3P
CTD-2561F5.1;VN2R3P
RP11-43P5.3;VN2R3P
SBF1P1;VN2R3P
DCAF8L2;VN2R3P
AC003984.1;VN2R3P
AP000479.1;VN2R3P
RP11-244B22.6;VN2R3P
BEND2;VN2R3P
RP11-544D21.2;VN2R3P
RP11-14C10.4;VN2R3P
RP11-1081L13.3;VN2R3P
RP11-169F17.1;VN2R3P
RP11-454P7.1;VN2R3P
RP11-203I2.2;VN2R3P
SALL4P2;VN2R3P
RP11-79E3.3;VN2R3P
RP4-630C24.3;VN2R3P
TECTB;VN2R3P
RP11-380D15.2;VN2R3P
LINC00269;VN2R3P
AC105342.1;VN2R3P
RP11-698E18.1;VN2R3P
CCT6P4;RP11-707M1.1
LINC01192;RP11-707M1.1
RP4-640H8.2;RP11-707M1.1
RP11-114G22.1;RP11-707M1.1
RP11-158D2.2;RP11-707M1.1
HIST1H2BA;RP11-707M1.1
CTD-2144E22.5;RP11-707M1.1
RP13-786C16.1;RP11-707M1.1
TUFMP1;RP11-707M1.1
AC092669.6;RP11-707M1.1
ZNF735;RP11-707M1.1
MTND5P19;RP11-707M1.1
CTA-796E4.5;RP11-707M1.1
RP11-704C2.1;RP11-707M1.1
CTC-546K23.2;RP11-707M1.1
ASZ1;RP11-707M1.1
RP3-416J7.5;RP11-707M1.1
RP11-153K16.2;RP11-707M1.1
TRIM60P13;RP11-707M1.1
OR6C68;RP11-707M1.1
LINC00558;RP11-707M1.1
RP11-362I1.2;RP11-707M1.1
RP11-1281K21.1;RP11-707M1.1
OR2J1;RP11-707M1.1
OR8U1;RP11-707M1.1
TP53TG3D;RP11-707M1.1
ADAM7;RP11-707M1.1
LPCAT2BP;RP11-707M1.1
BPESC1;RP11-707M1.1
RP11-532N4.2;RP11-707M1.1
LINC01222;RP11-707M1.1
PRR23B;RP11-707M1.1
TET1P1;RP11-707M1.1
RP5-1004I9.1;RP11-707M1.1
PABPC1P6;RP11-707M1.1
SSX6;RP11-707M1.1
OR5H14;RP11-707M1.1
RP4-760C5.5;RP11-707M1.1
MCHR2;RP11-707M1.1
SPATA31A6;RP11-707M1.1
RP11-71N10.1;RP11-707M1.1
RP11-535I24.2;RP11-707M1.1
RP11-481J2.2;RP11-707M1.1
OR4F13P;RP11-707M1.1
EHHADH-AS1;RP11-707M1.1
LCE1B;RP11-707M1.1
KRT82;RP11-707M1.1
KIF2B;RP11-707M1.1
RP11-351K23.3;RP11-707M1.1
FLJ26245;RP11-707M1.1
RP11-177F15.1;RP11-707M1.1
RP11-566K19.12;RP11-707M1.1
LINC00320;RP11-707M1.1
RP11-24I21.1;RP11-707M1.1
CTC-304I17.1;RP11-707M1.1
TMCO5A;RP11-707M1.1
KRTAP4-1;RP11-707M1.1
MAGEB6;RP11-707M1.1
LINC01257;RP11-707M1.1
CHIAP2;RP11-707M1.1
RP11-280G9.1;RP11-707M1.1
RP11-572C21.1;RP11-707M1.1
FLJ37505;RP11-707M1.1
CTC-463N11.1;RP11-707M1.1
LINC01111;RP11-707M1.1
OR52A4;RP11-707M1.1
RP11-295D22.1;RP11-707M1.1
TAAR2;RP11-707M1.1
AC023128.2;RP11-707M1.1
RP11-488I20.9;RP11-707M1.1
RP11-402K9.1;RP11-707M1.1
CYCSP6;RP11-707M1.1
RP11-339A11.2;RP11-707M1.1
RP1-111J24.1;RP11-707M1.1
CTB-181F24.1;RP11-707M1.1
DCAF8L2;RP11-707M1.1
AC003984.1;RP11-707M1.1
RP11-244B22.6;RP11-707M1.1
LINC01440;RP11-707M1.1
RP11-424I3.1;RP11-707M1.1
RP4-610C12.4;RP11-707M1.1
CTD-2314G24.2;RP11-707M1.1
TOPAZ1;RP11-707M1.1
AC092646.1;RP11-707M1.1
KRT17P4;RP11-707M1.1
KNOP1P5;TMEM61
OR8B5P;TMEM61
RP4-791C19.1;TMEM61
VAX1;TMEM61
ERN2;TMEM61
RP11-59D5__B.2;RP11-744K17.2
SLC10A2;RP11-744K17.2
MTND4P5;RP11-744K17.2
TCP10;RP11-744K17.2
MAPK6PS4;RP11-744K17.2
DMBT1P1;RP11-744K17.2
GALNTL5;RP11-744K17.2
RP11-79E3.3;RP11-744K17.2
RP11-244H18.1;RBP3
RP11-678K21.2;RBP3
MYT1L-AS1;RBP3
LINC00298;RBP3
PRAMENP;RBP3
RP11-569G13.3;RBP3
RP11-344L13.1;RBP3
HTR5A-AS1;RBP3
SETP9;RBP3
RP11-432J9.3;RBP3
LINC00210;RBP3
LINC00706;RBP3
SLC25A3P1;RBP3
RP5-912I13.1;RBP3
LINC01019;RBP3
FADS6;RBP3
EXOC7P1;RBP3
LINC01471;RBP3
OR2G2;RBP3
RP11-588F10.1;RBP3
RP13-379L11.2;RBP3
WBP1LP1;RBP3
TUNAR;RBP3
RP11-159H10.3;RBP3
UROC1;RBP3
GAPDHP26;RBP3
LINC00165;RBP3
CCT5P2;RBP3
SPATA31C1;RBP3
RP11-284A20.2;RBP3
HMSD;RBP3
ARHGAP42P5;RBP3
AP000479.1;RBP3
RP11-561O23.5;RBP3
LINC01310;RBP3
RP11-735A19.2;RBP3
PLA2G4E-AS1;RBP3
RP11-265P11.1;RBP3
LOR;KRT79
ANXA8L1;KRT79
RP11-379P15.1;KRT79
RP11-299J5.1;KRT79
CCKBR;KRT79
ATP1B4;MUC13
PAGE4;SOX1
OR4K5;SOX1
OR4K2;SOX1
RP11-244B22.1;SOX1
NCAPD2P1;SOX1
LINC00608;SOX1
RP11-234O6.2;SOX1
RP11-204I15.1;SOX1
OR14J1;SOX1
AC073055.2;SOX1
RP11-813N20.1;SOX1
FAM47B;SOX1
CTC-525D6.3;SOX1
RP4-800O15.2;SOX1
PABPC1P9;SOX1
RP11-65D24.2;SOX1
RP11-646E18.4;SOX1
RP11-593P24.2;SOX1
WBP11P1;SOX1
OR2T4;SOX1
SP3P;SOX1
FBXL21;SOX1
RP11-491F9.5;SOX1
CTD-2122P11.1;SOX1
RP11-25D10.2;SOX1
LINC00661;SOX1
ACTR3BP2;SOX1
RP1-172B20.6;SOX1
MTND5P30;SOX1
NLRP9P;SOX1
OR4D10;SOX1
OR4H12P;SOX1
RP11-470L19.2;SOX1
RP1-228P16.9;SOX1
MAGEB6;SOX1
HSFY1P1;SOX1
CYLC2;SOX1
RP11-508O18.1;SOX1
ONECUT3;SOX1
FOXR2;SOX1
LINC01015;SOX1
OR52A1;SOX1
OR6C74;SOX1
CTD-2272G21.2;SOX1
PRKRIRP9;SOX1
ZNF536;SOX1
RP13-631K18.2;SOX1
TARS2P1;SOX1
RP5-998G20.1;SOX1
RP11-30H9.1;SOX1
GPR6;SOX1
SALL1P1;SOX1
RP11-204E4.4;SOX1
USP29;SOX1
LINC01249;SOX1
AC105342.1;SOX1
RP11-20F18.1;RGR
RP1-140J1.4;RGR
AC091814.3;RGR
RP11-544P1.3;RGR
FAM169B;RGR
KNOP1P5;RGR
LINC01452;RGR
TRIM29;RGR
LINC01206;RGR
PRR23B;RGR
RP11-65D24.2;RGR
FAM19A3;RGR
AGGF1P3;RGR
RP11-368J22.2;RGR
A2ML1;RGR
RP11-639F1.2;RGR
RPTN;RGR
IL17A;RGR
VAX1;RGR
AC067956.1;RGR
SATB2-AS1;RGR
HSFY1P1;RGR
CTD-2342I9.1;RGR
LINC00668;RGR
MAPK6PS4;RGR
MIR7515HG;RGR
RBMXL2;RGR
KIF19;RGR
KRT38;RGR
KCNV1;RGR
LINC01234;RP11-20F18.1
CLLU1;RP11-20F18.1
AC005614.3;RP11-20F18.1
IL36G;RP11-20F18.1
RP1-140J1.4;RP11-20F18.1
OR2T11;RP11-20F18.1
EXD1;RP11-20F18.1
RP5-1077H22.2;RP11-20F18.1
ATP5A1P10;RP11-20F18.1
RP11-544P1.3;RP11-20F18.1
FAM169B;RP11-20F18.1
PGLYRP4;RP11-20F18.1
TISP43;RP11-20F18.1
TRIM10;RP11-20F18.1
LINC01452;RP11-20F18.1
MYH15;RP11-20F18.1
GMNC;RP11-20F18.1
RANBP20P;RP11-20F18.1
PRR23B;RP11-20F18.1
RP11-138E16.1;RP11-20F18.1
LINC00210;RP11-20F18.1
LINC00706;RP11-20F18.1
LINC01019;RP11-20F18.1
RP11-244H18.3;RP11-20F18.1
STIP1P3;RP11-20F18.1
ICE2P2;RP11-20F18.1
SPATA31A6;RP11-20F18.1
SEPHS1P7;RP11-20F18.1
RP11-638L3.3;RP11-20F18.1
RP11-440L16.1;RP11-20F18.1
KRT42P;RP11-20F18.1
PNPT1P2;RP11-20F18.1
ROPN1;RP11-20F18.1
LCE1B;RP11-20F18.1
RPTN;RP11-20F18.1
RP11-342M1.6;RP11-20F18.1
OFCC1;RP11-20F18.1
MTND5P30;RP11-20F18.1
CCDC155;RP11-20F18.1
IL17A;RP11-20F18.1
NR2E1;RP11-20F18.1
AC009313.2;RP11-20F18.1
CYP11B1;RP11-20F18.1
ACTR3BP5;RP11-20F18.1
OR5K3;RP11-20F18.1
TBC1D3P5;RP11-20F18.1
OR5H15;RP11-20F18.1
HSFY1P1;RP11-20F18.1
ACTR3BP3;RP11-20F18.1
TGM5;RP11-20F18.1
KRT6C;RP11-20F18.1
RP11-478P10.1;RP11-20F18.1
NARSP2;RP11-20F18.1
LL22NC03-63E9.3;RP11-20F18.1
MAGEB4;RP11-20F18.1
RP13-631K18.2;RP11-20F18.1
RBMXL2;RP11-20F18.1
GPR158-AS1;RP11-20F18.1
RP1-215K18.4;RP11-20F18.1
ABCA13;RP11-20F18.1
RP11-753A21.2;RP11-20F18.1
RP1-140J1.1;RP11-20F18.1
RP11-203I2.2;RP11-20F18.1
CCKBR;RP11-20F18.1
LINC01192;LINC01234
AC005614.3;LINC01234
RP11-109J4.1;LINC01234
FOXL2;LINC01234
TOPORSLP;LINC01234
RP11-15E1.5;LINC01234
IL36G;LINC01234
LINC00298;LINC01234
RP11-33A14.1;LINC01234
EXD1;LINC01234
RP5-1077H22.2;LINC01234
ATP5A1P10;LINC01234
RP11-704C2.1;LINC01234
TMEM74;LINC01234
PGLYRP4;LINC01234
RP11-826N14.2;LINC01234
NR5A1;LINC01234
GABRG1;LINC01234
RP3-416J7.5;LINC01234
PRR23C;LINC01234
LINC01452;LINC01234
LINC01206;LINC01234
ME2P1;LINC01234
OR8U1;LINC01234
LOR;LINC01234
TRIML2;LINC01234
LINC01114;LINC01234
GMNC;LINC01234
C4orf17;LINC01234
ZNF488;LINC01234
PRR23B;LINC01234
RP5-1070A16.1;LINC01234
ZNF280A;LINC01234
RP11-73G16.1;LINC01234
LINC00706;LINC01234
LINC01204;LINC01234
LINC01019;LINC01234
NXF2B;LINC01234
OTX2;LINC01234
RP11-559N14.5;LINC01234
STIP1P3;LINC01234
RP11-641A6.5;LINC01234
SPATA31A6;LINC01234
SEPHS1P7;LINC01234
TDGF1;LINC01234
RP11-639F1.2;LINC01234
XAGE1A;LINC01234
PRR18;LINC01234
KRT42P;LINC01234
AC062022.1;LINC01234
PNPT1P2;LINC01234
IL36RN;LINC01234
HCRTR2;LINC01234
LINC00661;LINC01234
RPTN;LINC01234
GPR128;LINC01234
KRT82;LINC01234
RP11-342M1.6;LINC01234
TMCC1P1;LINC01234
MTND5P30;LINC01234
ARL14;LINC01234
FSTL5;LINC01234
TRPM1;LINC01234
CEACAM22P;LINC01234
TMCO5A;LINC01234
ACTR3BP5;LINC01234
TBC1D3P5;LINC01234
POU3F3;LINC01234
RP11-407P18.1;LINC01234
AC009541.1;LINC01234
RP11-448K10.1;LINC01234
PRL;LINC01234
RP5-856G1.2;LINC01234
RP11-395E19.6;LINC01234
LINC00668;LINC01234
CTD-2544L4.1;LINC01234
RP11-629G13.1;LINC01234
GDI2P1;LINC01234
MIR7515HG;LINC01234
AC023128.2;LINC01234
LL22NC03-63E9.3;LINC01234
ZNF536;LINC01234
LINC01478;LINC01234
RP13-631K18.2;LINC01234
RP11-244B22.6;LINC01234
RP1-140J1.1;LINC01234
CASC17;LINC01234
RP11-143A12.3;LINC01234
CTD-2314G24.2;LINC01234
KCNV1;LINC01234
CCT6P4;PAGE4
LINC01109;PAGE4
OR4K5;PAGE4
OR4K2;PAGE4
CTC-493L21.1;PAGE4
RP11-19D2.2;PAGE4
RP11-69C17.3;PAGE4
MYT1L-AS1;PAGE4
AC005307.3;PAGE4
VDAC1P9;PAGE4
INSL4;PAGE4
SLC22A12;PAGE4
LINC00700;PAGE4
RP3-333B15.4;PAGE4
RP1-140J1.4;PAGE4
MAGEB3;PAGE4
CTA-929C8.6;PAGE4
NCAPD2P1;PAGE4
ATP5A1P10;PAGE4
LINC00608;PAGE4
RP11-544P1.3;PAGE4
AC068044.1;PAGE4
RP11-263G22.1;PAGE4
TISP43;PAGE4
LINC01180;PAGE4
GOLGA6L22;PAGE4
RP11-204I15.1;PAGE4
OR14J1;PAGE4
RP3-416J7.5;PAGE4
RP11-747D18.1;PAGE4
RP11-541F9.2;PAGE4
SLC4A1APP2;PAGE4
TRIM60P13;PAGE4
OR6C68;PAGE4
NLRP4;PAGE4
C16orf82;PAGE4
RP11-362I1.2;PAGE4
RP11-301G19.2;PAGE4
SUCLG2P4;PAGE4
AL672296.1;PAGE4
RIOK3P1;PAGE4
RP11-861E23.2;PAGE4
F9;PAGE4
OR9G1;PAGE4
RP11-515O17.3;PAGE4
RP11-118H4.1;PAGE4
VENTXP1;PAGE4
RP11-813N20.1;PAGE4
REG1B;PAGE4
FAM47B;PAGE4
RP11-73G16.1;PAGE4
JKAMPP1;PAGE4
ANKRD26P2;PAGE4
CCT7P2;PAGE4
RP4-800O15.2;PAGE4
AC020956.3;PAGE4
PABPC1P9;PAGE4
RP11-21L1.1;PAGE4
DDX18P6;PAGE4
SLC25A3P1;PAGE4
OR10J1;PAGE4
TDGF1P3;PAGE4
EEF1A1P36;PAGE4
RP11-593P24.2;PAGE4
RP6-60B16.1;PAGE4
MTRNR2L11;PAGE4
STIP1P3;PAGE4
ICE2P2;PAGE4
RP11-641A6.5;PAGE4
OR2T4;PAGE4
GLUD1P9;PAGE4
RP11-271F18.3;PAGE4
AC096559.1;PAGE4
RP11-560L11.1;PAGE4
FBXL21;PAGE4
HSPD1P7;PAGE4
OR2H1;PAGE4
RP11-638L3.3;PAGE4
RP11-491F9.5;PAGE4
CTD-2122P11.1;PAGE4
RP11-790J24.2;PAGE4
RP11-25D10.2;PAGE4
LINC00836;PAGE4
NEK2P2;PAGE4
PNPT1P2;PAGE4
EHHADH-AS1;PAGE4
OR5T3;PAGE4
LINC00661;PAGE4
RP11-459O16.8;PAGE4
KRT18P43;PAGE4
RP11-463J7.2;PAGE4
ACTR3BP2;PAGE4
THRAP3P1;PAGE4
ZNF299P;PAGE4
OR7E24;PAGE4
GAPDHP26;PAGE4
RP11-476D10.1;PAGE4
TMCC1P1;PAGE4
MTND5P30;PAGE4
NLRP9P;PAGE4
IL17A;PAGE4
TMPRSS11BNL;PAGE4
RP11-483E23.2;PAGE4
RP11-60C6.6;PAGE4
AC005176.2;PAGE4
AC021451.1;PAGE4
AP000469.2;PAGE4
RP4-547N15.3;PAGE4
RP11-489P6.2;PAGE4
OR4D10;PAGE4
ACTR3BP5;PAGE4
RP11-470L19.2;PAGE4
OR1I1;PAGE4
SLC9C2;PAGE4
RP11-809F4.3;PAGE4
RP5-944M2.3;PAGE4
TBC1D3P5;PAGE4
OR5H15;PAGE4
HSFY1P1;PAGE4
RP11-251P6.1;PAGE4
ACTR3BP3;PAGE4
LINC00967;PAGE4
CYLC2;PAGE4
CXXC1P1;PAGE4
RP11-104C4.2;PAGE4
RP11-568G20.2;PAGE4
AC079776.3;PAGE4
LINC00347;PAGE4
PAQR9-AS1;PAGE4
