gene	Primary_1	Primary_3	Primary_4	Primary_5	Primary_6	Primary_7	Primary_8	Primary_9	Primary_10	Primary_11	Primary_12	Primary_14	Primary_17	Primary_18	Primary_20	Primary_21	Primary_22	Primary_23	Primary_26	Primary_27	Primary_28	Primary_30	Primary_32	Primary_33	Primary_34	Primary_35	Primary_37	Primary_39	Primary_41	Primary_42	Primary_43
FAM3B	4.95071029211797	9.07034665289912	6.0093166268729	4.40266226133309	7.50226805933304	6.03077213348142	6.88416481671143	6.06272964448075	8.63634753595382	5.05341019584763	8.75142908711093	2.1766824299816	1.74623272279612	3.85156977335885	8.41320978598795	4.822734253757	6.14490916083688	7.21322428771072	9.0924206038861	6.57263105564423	3.00315956558502	5.20741227062495	10.6664729168045	0	5.62226773476078	3.79029095020556	4.74160052146723	5.2385988190086	9.66378651581459	7.38062651984298	6.63850789778973
CFHR5	0	7.37185292376001	3.05607450033	0	0	3.83995546995947	6.67458784503485	1.52670019170299	4.67893950189628	0	0	1.46496231578308	0	0	0	1.56071776797159	5.00024733832916	5.38428052489273	0	2.70932729934453	0	2.09354965100785	2.91975324488991	0	0	0	2.89493783340737	0	3.61491664934232	6.87730766068857	5.22995617363421
AC144450.1	3.08428369120351	7.702633881253	1.78199819990659	7.1503347558025	5.48067107855263	4.90013798203312	0	6.02154331052791	3.35484351835935	2.4856771251544	0	1.46496231578308	4.47205390797807	7.06002224224098	5.69774873422136	7.22110795288361	8.6584661673655	7.53929845180025	8.8060056180869	6.80481927233233	7.77177815195533	6.89053034200343	8.19053779771372	3.40366648935898	4.79751372198909	5.18179074657393	4.00200735010998	3.93486007590807	6.96311938777938	6.44111111405842	6.28006760996885
MNX1	6.9737049925534	9.0372428682409	3.72193314972264	7.7987137407804	1.53502648949687	8.22149140868598	7.97281000431765	8.8337302285307	6.68002136047653	8.48519448223028	5.49031232450669	5.03078073515408	4.98242688775964	8.68561837202327	8.41321180126668	10.822257019016	4.04463396364682	8.53541636886719	8.12297175408186	8.29471026626055	5.83643711999388	8.58252773176994	7.38688279410294	7.72672459572265	4.48849705228002	2.89097052234227	3.7945457051406	1.60499587839962	3.23860649722024	7.83285119375615	8.98044859638779
ABCB10P1	0	7.71551502247583	0	1.81768965392527	1.94450988080764	3.98306491619595	5.76216352614037	0	5.26065193126784	3.26314475711402	0	3.52504923752549	0	1.96022610830069	1.79592478211909	3.66676051328363	4.8540562984572	5.65340607561412	2.4025974184356	0	0	0	0	0	0	0	0	0	1.94318657241361	7.27562181588928	0
OR13G1	5.26327668724791	7.78471124094361	2.55533598845618	1.81512049711824	0	4.90013798203312	5.44595152897921	6.322161583939	2.83871985671088	2.02407652522584	2.75122057914079	1.46496231578308	0	4.58692317655202	4.25265706498395	4.21335130805247	6.77504004528531	4.70526948004022	4.73557771998642	5.74501082279302	7.06967264894393	6.58151842257624	0	6.13906432522375	5.3650792520236	0	4.34442779954851	2.34593498119848	4.86440360048699	7.87115881189736	0
CTD-2015G9.1	4.3888856590074	4.26997864737521	3.42708137277566	3.0970495515722	0	4.53604866480472	7.00867756101255	1.52670019170299	5.3575528709386	5.29797750748714	5.76836277908679	6.0853689629934	6.74101690051617	0	0	0	2.2856051664766	2.04820073663749	1.64927153337381	1.91459632442814	0	2.09354965100785	0	0	4.09472508845002	0	3.7945445895564	6.90005808418572	0	3.73008979569755	0
MAPK6PS2	5.98513793906227	8.03998554418568	2.55533598845618	3.46930784364231	0	2.93734054357715	6.23905034476757	1.52670019170299	4.49431798451666	0	0	0	0	4.98687440827148	1.40164979922403	0	4.60015763100163	3.75953867255908	1.64927153337381	0	0	2.09354965100785	0	0	0	0	0	2.83306139595325	2.72811165331832	6.63167922556494	0
RP11-597A11.4	0	7.31454946295057	4.31191265673688	4.66503217274787	1.94131225073247	5.7143693912125	7.57474777564014	3.01550570362188	4.9387484360147	4.45163027008503	4.36611716490476	3.54077196880018	3.30814488701295	2.9895021839315	2.65169923500197	1.56934151882447	5.71712135586184	6.40822577312571	0	3.60017484988877	2.17273384553863	3.82643178570197	0	0	0	5.01621801443919	2.39957516660363	0	3.92155768747116	8.43404487188844	0
LINC00221	0	6.79123973297874	0	3.76494598332799	0	2.44360303863386	5.76124477333242	0	2.83872047723992	2.02407652522584	2.26960476216933	8.46769882830545	0	3.11728716670991	0	0	5.16515512688753	3.37957870092353	0	1.91459632442814	3.00315956558502	0	4.21042352705299	0	0	0	5.15188888486958	1.60499587839962	2.72811165331832	5.89174419968267	0
RP11-112L7.1	4.69697491670751	8.87808677421662	2.55533598845618	2.59401828389831	0	3.30450706344147	7.58990073195034	1.52670019170299	4.98955911295667	2.02407652522584	3.84565919514037	1.46496231578308	3.01157463943526	2.27464131282766	0	2.29278513661294	6.55484145221721	3.75953867255908	1.64927153337381	3.59458824819774	3.52685873765525	3.43348116643645	2.42709958392344	0	0	0	3.7945445895564	4.27631347715024	2.72811165331832	8.9238123343032	0
RNF185-AS1	0	4.57086687280019	0	3.99255532752327	6.0024696042048	5.67556242834233	0	5.43635640642196	0	6.36922519715783	5.06738866965248	4.8143855197366	5.64175931139032	6.12518348806206	5.46723816413476	5.58955644718866	4.40039250720162	0	3.78509892064656	5.05561292580341	0	3.82871647054293	5.95910354844145	5.9130735170003	0	4.79149193660552	5.75456901051485	5.08707012228102	6.78412746027848	0	3.88285990485009
RP11-440I14.2	0	7.06496934841256	2.55533598845618	2.59401828389831	2.15426509543488	0	7.46318870695863	3.61912703282074	0	2.83483838394972	0	2.65115224119369	2.51339668335304	5.36831851425001	2.56708448332077	0	4.81402743067909	5.7631531928578	0	4.13918511267086	3.52685873765525	2.79436300940262	0	0	0	0	3.26065179654427	4.27631347715024	3.91309957461656	7.94485126158991	5.22995617363421
PSORS1C2	0	7.79508991469825	4.79852951111879	3.26659887231138	3.39089980625637	5.24318148203949	5.58599099019678	0	0	7.83927866517643	4.20632279977625	2.3191665494542	4.51621188932138	5.79024431812413	7.37222470610191	2.77610762281764	2.87169153214586	3.75953867255908	1.79052255055163	5.80193536257811	6.83061829142062	4.92370946976358	0	4.15138138309333	0	3.93020956089905	1.65353686437157	4.76375962303205	4.60373897791063	6.15437704995791	0
OR8C1P	0	6.53080736454675	0	3.0970495515722	0	1.68705763672302	4.47867221415348	8.35904388485643	0	0	3.11166907270782	4.77654825709704	1.74623272279612	8.08551765273794	2.56708448332077	1.56071776797159	4.04463396364682	0	0	1.91459632442814	0	2.09354965100785	1.6731292497569	0	3.84848026667046	0	2.40383469288364	0	4.37090170964525	3.73008979569755	0
RP11-344E13.4	0	5.95362530156568	3.42708137277566	8.50668519462234	2.26179406757368	2.44360303863386	5.76124335719529	1.52670019170299	3.35484351835935	6.58626555791517	3.3998239634553	2.65115224119369	0	8.16484962842677	2.9199390844363	5.94134529222954	5.44733269084443	3.75953867255908	0	3.21881980034657	3.91026055288092	4.36511951476905	2.91975324488991	0	0	3.40959992005586	6.07739747099444	0	4.1600839271479	6.71828597514573	3.05413922188965
NRSN1	0	9.1186216739889	3.96662702665241	3.76494598332799	5.05593043143956	4.22958373230531	8.00306702088937	4.30834680483389	3.35484351835935	2.4856771251544	7.22934309369173	2.65115224119369	0	2.27464131282766	1.40164979922403	2.77610639073759	5.9775311877214	4.70527000043967	2.88952346358851	5.66850277329581	3.91026055288092	3.43348116643645	8.55200888256168	4.15138138309333	4.65126484919877	4.34006930649686	3.7945445895564	0	6.31763497734956	6.87730841293304	0
IGFBP1	0	5.80420796519075	0	0	1.53502648949687	3.83995546995947	0	0	4.28255469856226	1.34122135232853	2.75122057914079	5.6009592387082	0	0	0	0	4.81402743067909	5.7631556919915	1.64927153337381	0	0	0	0	0	0	0	8.61316039921907	0	1.93090346251507	4.27834968662384	0
RP13-608F4.5	0	0	3.10469115386779	5.94909300683296	2.51034577491298	4.16799116141798	4.01448961270256	4.76930844605839	3.62831141090979	0	6.19978320531148	5.92695930667233	0	0	4.70441529524897	3.12684475176866	6.90893732401611	0	0	4.7109746728444	0	0	0	0	0	0	0	2.12415455478028	0	0	0
ETV3L	4.26369445386275	5.46116862758128	6.02821714824374	4.41400687566197	1.55719183052821	5.21788004966098	7.44028693535367	2.27801831589439	5.15117278021743	5.52972345670858	7.01737951412843	3.56120720728512	7.369056582601	1.56208516170744	0	2.31486303582341	4.8540195646869	4.3332190833673	2.41603132174494	0	3.93193431654036	0	0	0	4.1053796565356	0	1.66849639140529	5.40787060338438	1.95416208664842	5.48888992437913	0
ZNF723P	5.06259332328538	8.44526384720421	1.78309259541185	3.77305750968117	0.678262465328315	4.04829169049786	7.62922669371182	5.13670921790849	5.24500498244893	2.83486939559043	2.75179372722569	7.05330194864016	2.51398562183014	1.54580753768751	3.20322888493078	3.13763196904066	5.88913973661363	5.14953911705954	0	1.91471292287701	0	3.81474271358997	0	3.69806908264129	4.49127534993315	0	3.5521555059516	0	2.73025985552661	7.02052837884332	0
RP1-232N11.2	3.75155117574225	7.37185239331172	0	3.46930784364231	1.53502648949687	2.44360303863386	6.33731212304789	3.61912703282074	4.67893950189628	2.02407652522584	4.02570572044256	0	0	6.05004807855974	2.9199390844363	5.6920970933396	6.22183676932588	3.75953867255908	5.5195388133104	4.34983102927021	9.21427818241232	6.76610575096631	3.82113352273643	0	5.90643924182777	3.40959992005586	4.18335290931315	1.60499587839962	3.61491664934232	6.71828597514573	0
RP11-546B8.6	2.58196015411155	7.702633881253	0	7.89345734261298	2.26179406757368	5.00359794816387	6.33731212304789	6.06272883252946	4.49431798451666	0	6.62144690742546	3.91499504631821	3.01157463943526	4.4668393306812	5.7426835392238	2.29278513661294	5.68324493097757	5.01609439436462	2.88952346358851	3.21881980034657	0	2.91378704333187	2.42709958392344	0	0	0	5.30847425047564	3.72810477021785	3.23860606726165	7.66855874729932	3.9645712499032
AC114730.7	0	0	2.37903126997777	3.51190439485471	4.86995478058846	1.73434564561951	6.48167458225491	0	4.89498125333943	5.77082744479864	0	0	5.68972718323848	3.84449338808757	0	4.72762481932727	6.50426979350118	6.00102204138066	4.070488411017	0	4.61318129479218	5.53059415842135	3.85079677331583	0	4.58434831751798	5.24741288068267	0	4.66118235275918	5.19686174312641	0	3.73059603211235
AC015688.3	0	0	4.28441718929023	5.55739196844268	4.89493258756485	4.86442169659551	5.31113948412035	4.75065742914245	0	4.90898739989271	6.51703646036272	7.81871204678149	5.16913486830032	6.9881749777824	4.30978299315124	3.87203365391244	6.12565996372083	5.3144612123302	5.27848519907218	4.75314283957354	0	1.30058375874005	5.78858966980735	4.65970675207935	6.09537011488126	5.84431541256375	7.05697268491255	5.98343851442771	6.29529912230296	0	0
CARD18	0	5.23209582379728	4.17577619889747	0	0	3.30450706344147	4.78760303786695	1.52670019170299	0	1.34122135232853	0	3.73594866025556	0	9.27389702247104	2.09898232510768	1.56071776797159	0	2.04820073663749	2.88952346358851	0	0	0	1.6731292497569	0	0	0	4.95627235591291	0	1.93090346251507	7.15080696669706	0
CHST8	0	6.7095470070402	5.63750829012531	9.74386143270601	6.55457430586178	4.78868260286551	5.25802701790421	3.37938576806917	4.98955911295667	4.38801501975229	4.02570572044256	0	3.01157463943526	5.77460049718875	6.68378362245108	7.18289511954781	3.65844657774963	3.75953867255908	6.69438050905956	6.53001988701546	7.7246948600878	9.49829423490336	3.82113195902096	0	4.93029338416302	6.74000914561319	4.48931150658738	2.83306139595325	6.6761804153867	6.63168101075502	7.68345865176116
UNC93A	4.20604481666868	6.86855872514673	4.79853077551979	3.46930784364231	3.63082772300872	3.30450706344147	5.89632803869872	0	6.76410650349357	5.35315262414987	1.54149256895407	2.65115224119369	5.51543284530657	8.0752899228777	1.40164979922403	0	3.12950915675467	4.52050364629034	0	3.89243139263597	0	0	0	4.6413906477821	0	0	1.65353686437157	4.42085210075273	1.93090346251507	2.83490722721113	0
MIMT1	4.82941304102386	7.86237315002687	3.05607450033	6.63280211266984	2.74282815198038	5.63922782560528	7.12329271566551	5.40557240761262	5.12292838405052	1.34122135232853	3.11166907270782	0	0	3.40557486267598	1.40164979922403	3.13750729606465	5.16515512688753	4.11709140199644	0	0	4.21286880938996	0	2.42709958392344	3.69806908264129	0	3.40959992005586	0	3.72810477021785	3.91309957461656	7.02052906110846	0
PGBD5	9.87828037957873	13.0554810569694	8.44020516420769	13.8542402009366	10.1593140474684	10.3586696074985	9.87344098764684	8.20200490068762	14.2258872823652	9.50466090765279	13.5163238647685	7.31696681815777	12.1607377547981	9.55359234048462	7.27939122087596	6.5637718946404	7.86753392031641	7.76405541006606	7.35220342427621	7.26072735529514	5.92241400282978	6.89053034200343	9.70946203036949	5.20695447702019	5.77133895943907	6.225035095245	9.09300586943211	10.2503009136008	7.14615660203	9.76845835157869	8.74280142118731
AGBL1	0	6.72602117491819	3.64659111313528	1.81512049711824	0	3.93090563302286	6.51591970480913	7.06090727049056	0	0	1.54149256895407	2.17668186804505	0	3.85156977335885	0	4.05311533602184	0	3.37957870092353	6.45158803056133	1.91459632442814	0	0	4.37166342842559	4.4957962442991	1.88008406188698	0	4.34442779954851	3.19657803962171	1.93090346251507	6.44111213269977	0
RP11-363G2.4	0	7.82406276984569	0	1.81512049711824	2.26179406757368	2.44360303863386	5.61219427019458	0	3.35484351835935	0	0	2.17668186804505	0	2.27464131282766	0	0	5.57010555014779	3.37957870092353	2.67803818780843	0	4.21286880938996	2.09354965100785	5.85587624849618	0	0	0	3.7945445895564	0	0	7.432785247276	0
RP4-641G12.3	6.88517012984737	6.43238575450354	8.18608242213058	0	3.10295202694408	6.59185452454797	6.13360362363165	5.04358211305505	6.72267707149281	5.64607712135859	3.84565919514037	4.57817272061151	4.87074772819305	4.4668393306812	4.85372633193672	1.56071776797159	6.22183901673624	5.14953911705954	3.78873924383672	0	0	3.81474271358997	4.7691722812343	0	0	2.07342486148918	4.00200735010998	3.72810477021785	5.60939931226969	6.09770902168564	0
