"","logFC","AveExpr","t","P.Value","adj.P.Val"
"CTD-2354A18.1",-3.41102873006048,3.32885806969096,-4.551504688846,7.01061489781163e-06,0.000629832490778346
"CTC-484P3.3",-3.47142183004377,4.5666784971636,-4.54773175187761,7.11682963932557e-06,0.000636790995645308
"RPL32P1",-3.28753725649131,3.37720968705801,-4.54771944712841,7.11717857173514e-06,0.000636790995645308
"CDC42P1",-2.84608115968924,5.21455496883354,-4.54361918153003,7.23437778435046e-06,0.000645956115961023
"RP11-3B7.1",-3.13074068800657,5.07686581961073,-4.54296342795868,7.25329363345215e-06,0.000646326075459875
"CTD-2323K18.2",-3.13588503743983,2.83429554707018,-4.54125614371607,7.30276648619297e-06,0.000649411868503892
"CTD-2062A1.2",-3.00069615105821,5.3165214111467,-4.53705345221449,7.42594392066951e-06,0.000659026163117916
"RP11-647K16.1",-2.97289639782482,4.45822608550535,-4.53461209606439,7.49841776818819e-06,0.000664110878934756
"CTD-2525I3.3",-3.17513130256035,3.03565341623659,-4.52916164573439,7.66269479409784e-06,0.00067728933864923
"RP11-793H13.12",-2.98648215395168,5.6031967138511,-4.52800672893591,7.69794803845598e-06,0.000679033513263157
"RBBP8P1",-3.51932406453091,4.89989300428852,-4.52335654928586,7.84148527805401e-06,0.000690303146650742
"AC007327.5",-3.14900003524602,1.79900984992708,-4.51561755498247,8.08611784021198e-06,0.000710409292660551
"AP000473.8",-3.77982328791149,4.92758356188128,-4.51299082869498,8.17081373213471e-06,0.000716411708233182
"RP11-674P19.2",-3.46320343347997,5.20119864096234,-4.50651458086397,8.38331142741581e-06,0.000733573283144593
"RP11-258C19.4",-3.09189470202392,2.58512165777627,-4.50259040552648,8.51465834205358e-06,0.000743579504553949
"RMRP",3.56741726572466,15.4736641920512,4.50075646872188,8.57672201150847e-06,0.000747419414009239
"RP11-318C2.1",-3.0764190576113,5.58559772809954,-4.50028361464759,8.59279496358218e-06,0.000747419414009239
"PMF1-BGLAP",3.35196000128225,6.1778360362254,4.4993392038636,8.62498391014627e-06,0.000748730746104602
"RP11-329J18.3",-2.96779098236607,5.1736367105,-4.49659144237244,8.71930147384187e-06,0.000755419560561445
"RP11-330C7.3",-2.96303620428912,6.22900419086529,-4.4948876510673,8.77828411756633e-06,0.000757529559589274
"AC007362.3",-3.36224444452068,5.25913543642112,-4.49518457948969,8.76797725354322e-06,0.000757529559589274
"UBE2FP3",-2.93467101638949,5.53363118276945,-4.49307691421444,8.8413914741838e-06,0.000761473542871042
"ZNF625-ZNF20",3.6419732325281,7.46467478049553,4.48712274942353,9.05200923588074e-06,0.000778081548306982
"LINC01429",-4.04915290016224,4.35624906678506,-4.48601555332041,9.09170502401414e-06,0.000779961329824837
"RP11-392A14.9",-3.25575501434628,5.73980306863977,-4.4743511306721,9.52025137843504e-06,0.000815127276534814
"LY75-CD302",4.78651176383882,7.14312503660874,4.47192596288358,9.61176883835716e-06,0.000821355684015239
"RP1-142L7.8",-3.5503366612897,3.31712779706556,-4.46767380776898,9.7742848119147e-06,0.000833615027467626
"RP11-195B17.1",-3.03784490318273,4.75049198291568,-4.46282932458593,9.96267293944252e-06,0.000848028923047644
"RP11-322D14.2",-3.37772601996959,3.70186271726987,-4.46232792754497,9.98236982536159e-06,0.000848055620581011
"RP1-149A16.19",-3.39224269034109,3.98376277131787,-4.45935515424745,1.00999267859168e-05,0.000856379838638436
"RP11-157H4.1",-3.34882687710711,3.24619145547783,-4.45784863018589,1.01600107215923e-05,0.000859808102690728
"RP11-624C23.1",-3.46241083658402,3.40166240515031,-4.45692544634249,1.01969999423788e-05,0.000861272473897603
"ATP6V1G2-DDX39B",4.51435389424398,4.58395770467528,4.45240965771954,1.03798152118384e-05,0.000875024422251162
"CTD-2184D3.5",-3.17217543012865,5.29527569327284,-4.44954783301791,1.04973055386364e-05,0.000883227138320042
"CTB-2L9.1",-2.98619960068868,3.34057172444967,-4.44900363934185,1.05197918329699e-05,0.000883420215501146
"RP11-75C10.9",-3.106234945782,5.80055479923687,-4.44636516389183,1.06294754228491e-05,0.000890921089464548
"NBAT1",-3.7211936563563,6.71258853644772,-4.43879484787789,1.09503408146897e-05,0.000916059868688919
"RP11-417F21.1",-3.10955040859631,7.79109585216299,-4.43520549367544,1.11057215953575e-05,0.000927285364961986
"WTAPP1",-3.80291147808081,4.45917471628138,-4.43320355413097,1.119330619659e-05,0.000932818157548962
"LAMTOR3P2",-3.13439431023267,2.40610234332678,-4.43195818755519,1.12481266862207e-05,0.000935604636455377
"RP11-59O6.3",-3.18344559509329,2.84369583471146,-4.42794391735088,1.14266020531414e-05,0.000948646476335943
"RP1-60N8.1",-3.0902285366802,5.83463348262267,-4.42363998992908,1.16209900594006e-05,0.000962957494467602
"DPYD-AS2",-3.37565359756186,4.35320466941078,-4.42258393661889,1.16691722098691e-05,0.00096512215978486
"RPS3AP32",-3.31805604764717,3.365301037031,-4.42103023311518,1.17404100171338e-05,0.000969181922772902
"C4orf45",-3.12642289380859,4.13316179094148,-4.41768149145705,1.18953802572937e-05,0.000976447799281638
"RP11-142L16.2",-2.89618256671026,6.91467239613753,-4.41794135850736,1.18832840697063e-05,0.000976447799281638
"RP11-950C14.10",-3.13148952217124,6.06222509454339,-4.4185335547194,1.18557630691841e-05,0.000976447799281638
"ACTA2-AS1",-3.35076539744705,7.9057405643572,-4.41687508009392,1.19329924335958e-05,0.000976690752290854
"RP5-1042K10.12",-3.11636618484593,3.36709227596318,-4.41666121444075,1.19429866629093e-05,0.000976690752290854
"RP11-778H2.1",-3.30272792639,2.46844366641215,-4.41400994127813,1.20675566522618e-05,0.000985036825839099
"RP11-661G16.1",-3.17371951463893,2.87283757253033,-4.40607313598475,1.24480038851376e-05,0.00101419937799356
"RP3-403L10.3",-3.47879673213312,3.41396831443899,-4.39930021737837,1.2781784841077e-05,0.00103902343342661
"RNU6-39P",-2.98183204867738,1.14139639939415,-4.39893185766256,1.28001835485679e-05,0.00103902343342661
"CTD-2024I7.1",-3.06177341396352,2.91089626470233,-4.39772105676645,1.28608403314313e-05,0.00104031542262543
"RP11-642D21.2",-3.67932661208089,4.0236048679567,-4.39766500092662,1.28636552303976e-05,0.00104031542262543
"ZNF638-IT1",-2.86194765055778,10.0409160670686,-4.39151039022011,1.31763550379934e-05,0.00106363816535478
"CTA-747E2.10",-3.49804027167747,1.46440003057579,-4.38989129070176,1.32598271890142e-05,0.00106840508135129
"CELF2-AS1",-3.44417279660301,7.18025849376362,-4.38861459970728,1.33260058444376e-05,0.00107176361710631
"RP11-544M22.3",-3.17160547931174,2.24043931618893,-4.38476255145798,1.3527616379202e-05,0.00108399317183672
"AK3P5",-3.10246282260195,7.11081770390747,-4.38508202512537,1.35107843958498e-05,0.00108399317183672
"PRICKLE2-AS1",-3.33832040313342,6.76389207388527,-4.38217790417776,1.3664538011298e-05,0.00109296319391282
"CFLAR-AS1",-2.94085360182433,8.93549813047977,-4.37905935446664,1.38315219930202e-05,0.00110430063912157
"MTND2P26",-3.56419492621222,4.50562967646723,-4.37242386949127,1.41933915964402e-05,0.00113112799476767
"RP11-95I16.4",-3.43371946744184,4.74187261495761,-4.37012034288504,1.43211361896093e-05,0.0011392333646687
"RP1-137K2.2",-3.04287388119021,3.97563060113965,-4.36401096586854,1.46653276794082e-05,0.00116449621892825
"SIDT1-AS1",-3.79497339866173,3.86208524443771,-4.36208417987763,1.47755231508217e-05,0.00117112081321513
"RP11-1105G2.4",-3.07301846172928,1.94490969121816,-4.36034533398691,1.48756546665493e-05,0.00117692521332887
"KLF7-IT1",-2.94855800954609,6.38560250419178,-4.35856036141146,1.49791223633689e-05,0.00118252943671413
"RP11-471B22.2",-3.14144330219445,3.4781542779094,-4.35816083695056,1.50023759857748e-05,0.00118252943671413
"RP11-161N3.3",-3.07898292620846,2.25808562057227,-4.35772859851902,1.50275728381115e-05,0.00118252943671413
"AC007679.4",-3.05595484700015,3.87225666187225,-4.35716005785857,1.50607773710108e-05,0.00118301459880873
"AC018462.2",-2.96308104273534,5.50657899901189,-4.34828525282473,1.55883484004867e-05,0.00122226060791773
"CLNK",-3.64937152040831,4.62662692898684,-4.34217733758659,1.59617343387104e-05,0.00124929839139044
"RP11-981P6.1",-3.09255174025828,6.51583078100507,-4.33770652899087,1.6240486778831e-05,0.00126884603133467
"MIR222HG",-3.51895076697169,7.49945023596959,-4.33564701935487,1.63704679424429e-05,0.00127672141429191
"LINC01050",-3.45864996548562,2.22803036637962,-4.33423354674372,1.64602551535745e-05,0.00128143965031885
"CRYZP1",-2.75226397493033,6.94852184103686,-4.33082768025355,1.66785565286771e-05,0.0012961282508751
"RP11-16K12.2",-2.83059469865062,6.52262881928112,-4.32883710110187,1.68074322384073e-05,0.00130382761577091
"SFRP2",-5.21257358012814,9.60517205505754,-4.32527514583049,1.70404403381567e-05,0.00131956344367263
"RP11-39M21.2",-3.27446814429961,6.3283775950322,-4.3240707140905,1.71199305647688e-05,0.00132337668210206
"RP11-119K6.6",-3.67939838221274,2.38169302049395,-4.32235925315823,1.72334981681944e-05,0.00132972575287948
"CTD-3247H4.2",-3.40471233107987,4.71388898416833,-4.32123839253561,1.73082679663155e-05,0.00132972575287948
"RP11-325K4.3",-3.29852450583293,6.17048319777874,-4.32123938115438,1.73082018806196e-05,0.00132972575287948
"CTC-457L16.1",-3.38755865371413,6.48057839492456,-4.32100860552687,1.73236350142006e-05,0.00132972575287948
"RPEP3",-2.94591221146013,4.29682994142935,-4.31989041143569,1.73986021371482e-05,0.00133314122715326
"CC2D2B",-3.12490583432985,4.36397178368471,-4.31760931981819,1.75525031421806e-05,0.00134258237321099
"FKSG68",-3.29308742306299,2.49064605097909,-4.31378374818636,1.78135539917665e-05,0.00136017210165404
"RP11-205M5.3",-5.4124376429482,5.07050532065808,-4.31069815090861,1.80268294176833e-05,0.00137405895589282
"RP1-68D18.4",-3.67901571443679,4.6891225529462,-4.30688509543681,1.82937835659173e-05,0.00139198194534959
"HIGD1AP16",-2.89043177110931,4.13727294254897,-4.30551989474978,1.83902839388135e-05,0.00139689531751904
"RP11-141M1.1",-3.16624420258715,5.04011893223748,-4.30478215381898,1.84426355229475e-05,0.00139844400242634
"RPL5P13",-3.39289702192161,4.60177212999251,-4.30258375901064,1.85994900349257e-05,0.00140789773011777
"CTA-407F11.7",-3.27142589008441,4.05592704407282,-4.30202558146442,1.86395196907966e-05,0.00140849095943305
"TATDN1P1",-3.1481833540478,7.24877476188189,-4.30107176078068,1.87081148437094e-05,0.00141123696662409
"RP11-584P21.4",-3.16392236196528,3.77212023886399,-4.29922498511114,1.88416191643589e-05,0.00141886148309644
"ARL4P",-3.33237458816848,4.88159143337643,-4.29746147141517,1.89699599514654e-05,0.00142211198671016
"RP11-429G19.3",-3.28158534056752,2.16006946585221,-4.29750771902317,1.89665835368657e-05,0.00142211198671016
"RP11-603K19.1",-2.78877290690893,6.94358738067777,-4.29715718174441,1.89921897575564e-05,0.00142211198671016
"CTD-2033D15.2",-3.31156365411516,8.9271446314906,-4.29640424017229,1.90473035338305e-05,0.00142211198671016
"RP1-37M3.8",-2.84735641862459,6.9909705585655,-4.2964103948081,1.90468524038364e-05,0.00142211198671016
"TEX26-AS1",-3.82319033563924,4.56365329215717,-4.29393303146233,1.92292745883484e-05,0.00143254204560302
"RP11-102L12.2",-3.06671585720973,7.29764846930821,-4.29361944870366,1.92524849793055e-05,0.00143254204560302
"RP11-434H14.1",-3.26141299799733,2.93156209834926,-4.29150968963349,1.94093448984516e-05,0.00143931806440179
"RP11-313E19.2",-3.11946435188562,2.11745328097815,-4.29166698525944,1.93976077182156e-05,0.00143931806440179
"RP11-68I3.11",-2.96377265866915,6.25197650924318,-4.28948154883197,1.95612954120718e-05,0.0014481316359881
"RP4-539M6.20",-3.02818476959472,5.56236615029613,-4.2871418886386,1.97380072766308e-05,0.00145874542967424
"AC139452.2",-3.15191279807538,2.37608491109625,-4.28622573378862,1.98076210528759e-05,0.00146142164638352
"RP11-797D24.4",-3.29047082236429,1.90275618384297,-4.28571603866322,1.98464523067043e-05,0.00146182151737866
"VN1R82P",-3.22543504629489,4.47023308343419,-4.28150724777813,2.01699116782845e-05,0.00148314953907278
"AC004691.5",-3.1139262711897,2.90797021390208,-4.28084908077363,2.02209503513636e-05,0.00148440775129675
"SNRPGP15",-3.12346518834752,5.21757408950754,-4.27737575145143,2.04923602003976e-05,0.0015018119656412
"RP11-337N6.2",-3.06852052207625,2.36037906850048,-4.27578614052765,2.061773994175e-05,0.00150847384269473
"YY1P1",-3.13197663057267,3.99908478387365,-4.27469824423223,2.07039721831957e-05,0.00151225407505706
"CTC-231O11.1",-3.85826074775177,5.80746681789715,-4.27319799255649,2.08234591227887e-05,0.00151844663923375
"NUDT19P4",-3.02402269104641,3.85085875461121,-4.27195081762884,2.09232945213789e-05,0.0015231879898492
"RP1-166H4.2",-3.45581437082977,3.50921694367569,-4.26869132578284,2.11863931149332e-05,0.00153977918864544
"CTB-174D11.2",-2.95242191210637,1.30928797317455,-4.26776963986057,2.12613647025831e-05,0.00154266538717648
"ZBED2",-3.93110964017577,5.09051903334744,-4.2627440400452,2.16746659614527e-05,0.00157004964428059
"TLDC2",-3.0951747544705,7.51651520218978,-4.26100445125341,2.18195202040459e-05,0.00157792999664035
"RP11-755B10.2",-2.99385310241302,4.04478586396996,-4.26030585181512,2.18779536698085e-05,0.00157954493227964
"RP1-290F12.3",-3.34131743957225,4.14391429507669,-4.25590246857233,2.22497475103726e-05,0.00160374127359773
"C4orf48",3.26342069489811,6.69924710509314,4.25368751304078,2.24390536001566e-05,0.00161472610709548
"RNU1-18P",-3.39783440850236,2.60727714888956,-4.25226715303164,2.25612617776882e-05,0.001620854392935
"RP11-443O13.3",-3.24959231289176,1.85541250967701,-4.25065729063012,2.27005485231443e-05,0.00162818753931903
"AC006272.2",-3.29095757512628,2.91462955151894,-4.24739903583863,2.29849900121212e-05,0.00164589080689088
"CTC-558O19.1",-3.40969284543071,2.66195873480087,-4.24320615349697,2.33560682563114e-05,0.00166631149326296
"RP11-415D17.1",-3.27008972026128,2.28421914393104,-4.24288841153994,2.33844225832752e-05,0.00166631149326296
"AC000120.7",-2.78710806479278,7.28500324995056,-4.24301448246644,2.33731684390015e-05,0.00166631149326296
"AC007875.2",-3.21506833513975,3.76050980738402,-4.23879697607108,2.37524991617642e-05,0.0016874719743861
"RP11-1H15.1",3.50291578838399,2.55157407070386,4.23873056580529,2.37585192956171e-05,0.0016874719743861
"KRR1P1",-2.95996516930588,5.84147806722078,-4.23183024473683,2.43920952785948e-05,0.0017296644288964
"BACH1-IT2",-2.97756984916664,6.17462224642736,-4.22774544299597,2.47747735086425e-05,0.00175395775169924
"RP11-397O4.1",-3.47830186485074,2.62283853470348,-4.22631434882951,2.49102030398777e-05,0.00176069661292525
"RNU2-70P",-3.08575201134613,1.48486563891574,-4.22483523296116,2.50509245613941e-05,0.00176778717969373
"AC133644.3",-3.26058157532406,4.79476971914114,-4.22425127948506,2.51066913449123e-05,0.00176886950035846
"RP11-80I15.4",-3.00668281870276,4.27348865802246,-4.21431482315002,2.60740940765808e-05,0.0018340735756247
"RP11-399K21.12",-2.98121115603984,7.20343755119453,-4.21060622680272,2.6444256285632e-05,0.00185712536277524
"RP11-989F5.1",-3.20842598553745,3.40862312197519,-4.20972365676377,2.65330881198512e-05,0.00186037767855726
"BTBD9-AS1",-3.02835872697389,5.3518760136802,-4.20487939811709,2.70257968654311e-05,0.00189189226313014
"RP11-311B14.1",-2.99095455089951,5.350762167189,-4.20022710066739,2.75072463831898e-05,0.00192251923922894
"RP11-138I1.4",3.93897897120542,8.01749458503184,4.19865676275155,2.76716065915838e-05,0.00193092205996009
"RP11-752G15.10",-2.96813518645757,5.21787335643567,-4.19533487290454,2.80224074829983e-05,0.00195228721687284
"COX7BP2",-3.0817444316499,3.23316734785319,-4.19143854871197,2.84393137304691e-05,0.00197818259830761
"RP11-649A18.4",-3.16111069543784,5.807225266238,-4.19087456278054,2.8500151441681e-05,0.00197926766012131
"AF127577.13",-3.20140716821605,8.78581870936995,-4.19026265542196,2.85662998330003e-05,0.00198071751235092
"RP11-809N8.5",-3.08313639448114,1.43521612064033,-4.18819330034581,2.87910952590901e-05,0.00199314556926536
"KCTD9P5",-2.92098619325321,5.73663914325318,-4.18364390606391,2.92912862707364e-05,0.00202456928422948
"RP11-136K14.3",-3.45795105245414,4.22262864891752,-4.18074728811187,2.96140958939336e-05,0.00204365287626401
"RP11-503N18.5",-2.94819180046951,6.18727437514387,-4.17622020384438,3.01254608653265e-05,0.00207021769999453
"RP11-426C22.4",-3.35586809243974,6.6060549540417,-4.17611913185144,3.01369738115908e-05,0.00207021769999453
"AC008746.5",-2.96359465517098,5.05613864491652,-4.17608386637931,3.01409918380078e-05,0.00207021769999453
"RP11-278C7.3",-3.08370498419884,6.07020187207397,-4.17430366028413,3.03444919365789e-05,0.00208092823073542
"LSM3P4",-3.24063818922119,2.42069246748115,-4.17183150439646,3.06292792980982e-05,0.00209062750054663
"AP000654.4",-3.5351595255745,5.1731085191225,-4.17210213923736,3.05979780980389e-05,0.00209062750054663
"AC100830.4",-3.60620406097673,2.89975363720624,-4.17207092776808,3.06015864005399e-05,0.00209062750054663
"RP11-680F20.12",-3.91200428774328,2.14720643431492,-4.16369994390855,3.15842282865595e-05,0.00215245039874385
"RP11-493L12.3",-3.35395439460709,3.25589172715717,-4.16194549957756,3.17939809625496e-05,0.00216337520229155
"RP3-525L6.2",-3.01331377659735,5.2709741018075,-4.15308170698109,3.28742922796821e-05,0.00223340999351033
"RP11-752L20.3",-3.15913134332894,8.68251418916366,-4.14869680326093,3.34216569652015e-05,0.00226707648921162
"RP11-9N12.2",-3.59688628143035,3.78345504306099,-4.14731043762041,3.35965278574902e-05,0.00227541066071348
"RP11-574F21.2",-2.9294962244655,4.54728561020487,-4.14440364936853,3.39660331135744e-05,0.00229333623577949
"RP11-127L20.3",-3.16641055748056,5.37589456137311,-4.1446045344901,3.39403720881928e-05,0.00229333623577949
"RP11-355O1.7",-2.81360296665972,4.96506775692541,-4.1432275905733,3.41166364627924e-05,0.00229995543685684
"RP11-379F4.8",-3.16534667404101,4.86155490185281,-4.14245072347318,3.42164713575888e-05,0.00230113085431777
"CTC-459M5.1",-3.28555137614411,3.24871585478013,-4.14197694053937,3.42774945285663e-05,0.00230113085431777
"AC010240.2",-2.75678180295479,7.89822271442341,-4.14186555001859,3.42918567611809e-05,0.00230113085431777
"UBE2D3P3",-3.17903064464041,2.77255198319222,-4.13732967079011,3.48816224926316e-05,0.00233354854326853
"ALG9-IT1",-3.0722339786056,3.50341362402238,-4.13747625920162,3.48624115176885e-05,0.00233354854326853
"RP11-552M6.1",-3.30787292237373,5.99439350617283,-4.13462554764223,3.52378348133399e-05,0.00235377976908892
"RP11-270M14.4",-3.04073002558297,3.65869119867636,-4.13389896270407,3.53341404276465e-05,0.0023566148048634
"RP11-132G19.3",-3.12155855430114,3.46849575634321,-4.13264395376398,3.55010811705199e-05,0.00236414505840577
"RP11-744O11.2",-3.33823854739134,5.86606196385712,-4.12793042158873,3.61348542326873e-05,0.00240269322551449
"RP11-676J12.7",-3.4442950551331,5.62649337415599,-4.12701510832995,3.62591772615399e-05,0.0024073012496918
"RP11-39M21.1",-3.22028595330816,2.42665041453064,-4.12471469407095,3.65734460028467e-05,0.00242448698411598
"RP11-264L1.2",-2.91544092583906,7.67386355059118,-4.12420820965317,3.66429888446649e-05,0.00242542216025988
"AC004988.1",-3.28467568432124,6.00541917038925,-4.1232678446525,3.67724420454234e-05,0.00243031402473016
"MEG3",-3.73628499615758,11.3848124097633,-4.12137203418747,3.70347589135352e-05,0.00244395893210406
"AP002381.2",-2.95431671232933,4.70285412986143,-4.11911703931394,3.73491114448314e-05,0.00246099145170823
"MRPS36P2",-3.01288128451641,1.40393013677537,-4.11783499478474,3.75289710044718e-05,0.00246912411937993
"RP11-347C12.1",-2.86281516527051,7.90516425451274,-4.11539118007759,3.78741193702982e-05,0.00248809079683076
"ROMO1",2.91605626244769,9.94210028841759,4.11059980768103,3.8559673806633e-05,0.00252932960777782
"HIST2H4A",3.4873729052719,11.8055992318931,4.10624486383868,3.91930900225467e-05,0.0025670300518959
"RNU1-87P",-3.06368167952247,2.11264454098589,-4.10467915662587,3.94232463666166e-05,0.00257439682840629
"HMBOX1-IT1",-3.15629100219451,2.86358463846548,-4.10491752138824,3.93881237411745e-05,0.00257439682840629
"RP11-631N16.2",-2.91930141308289,8.98502855250119,-4.10289648258751,3.96868735900376e-05,0.00258774976648484
"RP11-521C22.3",-2.77166044561614,6.74538039304546,-4.10226333408208,3.97809114709239e-05,0.0025900214861248
"MRPS33P2",-3.1466445763821,2.55399992439844,-4.09954525932452,4.01870431041244e-05,0.002612575794787
"RP1-138B7.4",-3.09073603254784,3.6719648753035,-4.09914220596374,4.02476041453788e-05,0.00261263082576946
"RP4-635A23.3",-2.93400153607566,4.6453434239941,-4.09836672515607,4.03643706229051e-05,0.00261632880517533
"AADACL2-AS1",-3.08950600439811,1.24743536103436,-4.09704725173262,4.0563794194719e-05,0.00262148762718958
"RP5-906C1.1",-3.16647662831797,4.96407228006238,-4.09704728502559,4.05637891509703e-05,0.00262148762718958
"AC069547.1",-2.77009689380804,6.7451318559623,-4.09580254020397,4.07527835364418e-05,0.00262981679245782
"RP11-132M7.3",-3.40517535390393,2.84348260634414,-4.09415234926362,4.10046395534366e-05,0.00264217229711629
"BNIP3P40",-3.20306705804744,5.80348668228186,-4.09205481666367,4.13269231883794e-05,0.00265902285784996
"AC110615.1",-3.40529870211576,5.58192349292675,-4.09018591716375,4.16161210880313e-05,0.00267369828170858
"OCLM",-2.98007502463022,6.74170776343153,-4.08690197860273,4.21289886730018e-05,0.00270267963698119
"RP11-291I6.2",-3.34211799667443,4.66889140956806,-4.08635650902432,4.22147614575975e-05,0.00270421704728083
"GS1-115G20.1",-3.30298402284996,5.21680720282487,-4.08370539606696,4.26340258440373e-05,0.00272708172328702
"UBE2CP1",-2.82943609258279,5.92628900239733,-4.08179013718471,4.29393962633361e-05,0.0027426050588518
"RP11-117N2.2",-3.03214331075437,5.65515559085738,-4.07985635171617,4.32498457649579e-05,0.00275840707275282
"TMED10P1",-3.71715304702865,2.49444085014473,-4.07510342520233,4.40220424603256e-05,0.00279949476994792
"GSN-AS1",-2.98832209099513,9.60395911268609,-4.07537374955493,4.39777716045385e-05,0.00279949476994792
"RP11-39E3.4",-2.75986146061148,5.1026910244968,-4.07432963522775,4.41490016681517e-05,0.00280349364439038
"AC006116.20",-2.78683295899369,5.78927819728209,-4.06874811088985,4.50752310981777e-05,0.00285816161015575
"LINC01364",-3.18475268919442,3.44551525909094,-4.06446511042881,4.57985653683957e-05,0.0028930017803755
"RP11-337N6.1",-3.11771767680244,3.45025362177105,-4.06393315878511,4.58891761652175e-05,0.0028930017803755
"RP11-70O5.2",-3.20148877741172,3.22784891521742,-4.06398718137813,4.58799663186338e-05,0.0028930017803755
"PITPNA-AS1",3.04659374659637,6.47482408774535,4.0641012688663,4.58605223409212e-05,0.0028930017803755
"RP11-619L19.2",-3.38428586835619,3.40914797652641,-4.06150110738054,4.63056343746299e-05,0.00291505628080404
"EEF1B2P1",-2.9584338217204,5.35874141452351,-4.0598906211828,4.65833989057738e-05,0.00292832883466296
"COL18A1-AS1",-3.25097718265317,6.76772238734579,-4.0587366826024,4.67834018336923e-05,0.00293668206173272
"CTD-2357A8.2",-2.92830533549844,6.34878666800156,-4.05791542761212,4.69262438832938e-05,0.00294142839882789
"CTB-113P19.1",-3.28738086402397,4.8460976674606,-4.05560606520828,4.73301560461972e-05,0.00296250212780146
"DAPK1-IT1",-3.25072329078319,4.73515630722313,-4.05253781266776,4.78719509621295e-05,0.00299213371213584
"MYH2",-3.98690790131204,3.73139519098966,-4.05172935238209,4.80156949597908e-05,0.0029968369270767
"RP11-523H24.3",-3.28303416036982,4.33323878131386,-4.05044961063429,4.82440776744583e-05,0.00300680183249701
"RP11-558F24.2",-3.22275779261701,1.93087809420173,-4.04716687249413,4.88346797241654e-05,0.00303928151819586
"RP11-303E16.9",-2.89998712200632,6.59186164362326,-4.0455121979476,4.9134991718227e-05,0.00305362806485208
"HNRNPA1P34",-3.32534825999749,3.08470463954416,-4.04371441031176,4.94632811370484e-05,0.00306967017916048
"F12",3.49861418306592,7.9694701622388,4.03944638687518,5.02510829891014e-05,0.00310973887261551
"RP11-203M5.7",-3.10201037382929,5.22722356732592,-4.03967113256885,5.02093010981084e-05,0.00310973887261551
"RP11-373D23.2",-3.39839603885481,6.5902803802977,-4.03692727648321,5.07216867735657e-05,0.00312919480735094
"AC104651.3",-3.23162408146161,4.0170156189222,-4.03707764703924,5.0693477564955e-05,0.00312919480735094
"LINC01422",-3.13192215577015,7.13886249070878,-4.03661647522959,5.0780040071749e-05,0.00312919480735094
"AC004623.2",-3.57713675391688,2.29535088216932,-4.03567509233534,5.09571780482726e-05,0.00313569402808442
"RP11-277I20.3",-3.37850606779313,3.83396745721159,-4.03216672484407,5.16225623733939e-05,0.00317217745640552
"RP11-609D21.3",-3.40302095883685,8.80370064996438,-4.03140163531769,5.17687666544858e-05,0.00317669997008003
"AC069363.1",-3.72006205341054,3.43035018394594,-4.02575034188094,5.28610342678073e-05,0.00323918203261219
"RP1-315G1.1",-2.8761129508467,6.55599609624686,-4.0210764177509,5.37810230584252e-05,0.00329094730189122
"RP11-415F23.3",-2.81590397041773,5.93698984202382,-4.01939053064449,5.41166068849346e-05,0.00330685724082354
"RP11-1094M14.8",-3.54731712833841,5.01308842413387,-4.01770011732843,5.44551022354867e-05,0.00332290046444493
"RP11-1149M10.1",-3.21997282857447,3.35490199916922,-4.01538136907859,5.49227136722358e-05,0.00334676680861791
"RP1-102G20.2",-3.16519916757543,2.89987941539842,-4.01393765938202,5.52157975065937e-05,0.00335994655425381
"RP13-15M17.1",-3.01524694593497,4.93568816996868,-4.00294634542176,5.74966756236235e-05,0.00349054759822419
"RP11-693M3.1",-3.15550029328173,7.27210576919171,-4.00282858032867,5.75215948601124e-05,0.00349054759822419
"AC006460.2",-2.9831576754179,4.92392436957818,-4.00214194106822,5.76670943260251e-05,0.00349453007057099
"RP11-589N15.2",-2.89221023632988,4.17973883889113,-3.99837064515512,5.84725303803855e-05,0.00353843727413918
"EGFLAM-AS4",-3.28995787009123,2.74733283093782,-3.99749955134364,5.8660093171314e-05,0.00354488452545764
"RP11-538P18.1",-2.85490751816391,4.50227274345293,-3.99664279408229,5.88451300339591e-05,0.00355116155758038
"RN7SL116P",-3.18360918374424,3.25356853438091,-3.99352181842489,5.95239080707989e-05,0.0035871763442336
"RP11-358B23.6",-2.99838947949843,6.98901980066531,-3.99054351830199,6.01786305864084e-05,0.00362164435408052
"RP11-552C15.1",-3.00663916470777,3.85834088582388,-3.98872480742229,6.05818188528828e-05,0.00363590636275903
"RP11-522L3.4",-3.19465827854008,4.52921536065848,-3.9889804983848,6.05249793865646e-05,0.00363590636275903
"USMG5P1",-3.13995321066953,2.44117071087651,-3.98815321569532,6.0709066849105e-05,0.00363855218189321
"RP11-192P3.4",-3.35193214633454,4.48859784614949,-3.98740734726465,6.08754966265181e-05,0.00364353588016884
"COX5BP3",-2.90973727997338,4.71195840884106,-3.981421027657,6.22271436720804e-05,0.00371868622318305
"RP11-16E23.5",-3.44755916553141,3.02039552152071,-3.98109715132614,6.23010834154593e-05,0.00371868622318305
"RP11-315D13.1",-3.04369411772978,6.13872560787256,-3.9791592865038,6.27452478246589e-05,0.0037400954806873
"RP11-358B23.5",-3.12758060609432,5.80787222717091,-3.97865007440421,6.28624618644984e-05,0.00374198426053814
